Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,61.863749,49.569907,46.973468,44.254505,18.035487,48.777740,46.800000,82.000000,53.700000,57.000000
1.000000,61.865166,49.475288,46.852384,47.943159,18.035487,48.903086,46.079858,82.867678,53.882792,57.538092
2.000000,61.865530,50.157165,46.832846,48.489096,18.035487,48.786892,46.169902,81.221023,54.030013,57.722475
3.000000,61.860064,50.825395,46.829076,49.102615,18.035487,48.908181,46.944012,78.691427,54.379613,57.953893
4.000000,61.851703,51.659230,46.837406,48.835030,18.035487,48.890892,47.630132,70.743570,54.376709,58.218097
5.000000,61.847947,52.505920,46.853002,49.001700,18.035487,48.876132,47.882347,69.565283,54.666867,58.555373
6.000000,61.846261,53.342975,46.874098,49.212549,18.035487,48.904375,48.083741,66.945636,55.139185,58.844462
7.000000,61.833349,54.279653,46.881982,48.981987,18.035487,48.847540,48.275768,62.765347,55.619337,59.192730
8.000000,61.824518,55.345139,46.893381,48.926852,18.035487,48.825183,48.444617,65.737694,56.046349,59.585995
9.000000,61.835843,56.388132,46.897283,48.913774,18.035487,48.860406,48.686856,62.663561,56.676901,59.986489
10.000000,61.828772,57.499009,46.898397,48.694650,18.035487,48.844850,48.905556,63.267457,57.571152,60.454622
11.000000,61.840496,58.673165,46.892348,48.369234,18.035487,48.802126,48.980710,61.843480,58.135224,60.986527
12.000000,61.845398,59.542407,46.906360,48.763336,18.035487,48.980141,48.988408,61.355839,59.248262,61.454399
13.000000,61.823805,60.989057,46.909184,49.029568,18.035487,48.850036,49.070882,58.494162,60.301051,61.989798
14.000000,61.835375,62.082665,46.902173,48.795679,18.035487,48.922571,49.207678,60.285288,61.436593,62.563416
15.000000,61.834224,63.232424,46.906165,47.914246,18.035487,48.941721,49.247880,61.447787,62.573772,63.121011
16.000000,61.851990,64.543751,46.920183,48.425893,18.035487,48.921499,49.153635,58.979724,63.965020,63.766128
17.000000,61.848604,65.951574,46.907786,48.137809,18.035487,48.874509,49.175317,60.971125,65.554495,64.401234
18.000000,61.833764,67.229943,46.909742,48.247841,18.035487,48.923161,49.110640,62.350683,67.251657,65.069390
19.000000,61.850740,68.646121,46.914790,47.613230,18.035487,48.877130,49.105013,59.640149,68.932543,65.683526
20.000000,61.835762,70.224854,46.911952,47.848679,18.035487,48.806173,49.018218,61.066777,70.852196,66.450944
21.000000,61.817303,71.648930,46.930865,48.109160,18.035487,48.839447,48.931661,60.806263,72.781859,67.128672
22.000000,61.836883,73.110416,46.927155,47.710010,18.035487,48.858027,48.852738,57.895260,74.914049,67.938767
23.000000,61.844329,74.671465,46.927375,47.512847,18.035487,48.827292,48.763012,59.679082,77.124736,68.669659
24.000000,61.838102,76.360369,46.930982,47.779577,18.035487,48.784787,48.644901,58.125029,79.336219,69.450014
25.000000,61.834711,77.709730,46.938516,47.591922,18.035487,48.911474,48.546927,60.803698,81.639502,70.246111
26.000000,61.831146,79.532862,46.941588,47.399854,18.035487,48.790326,48.408904,58.464877,84.124433,71.085807
27.000000,61.830928,80.948018,46.948294,46.939329,18.035487,48.887250,48.309698,55.577405,86.651013,71.893162
28.000000,61.842384,82.713469,46.957469,47.547178,18.035487,48.870345,48.088687,61.680513,89.377564,72.746610
29.000000,61.834652,84.353118,46.959675,47.146131,18.035487,48.885114,47.994341,58.912555,92.113592,73.567019
30.000000,61.818090,86.032253,46.957691,46.946073,18.035487,48.901646,47.880119,62.886989,94.509382,74.457449
31.000000,61.847029,87.717677,46.964952,46.759720,18.035487,48.909606,47.611483,62.712040,95.000000,75.351670
32.000000,61.837866,89.569090,46.967436,46.975664,18.035487,48.883404,47.434680,63.205258,95.000000,76.278961
33.000000,61.846834,91.384059,46.977041,47.032687,18.035487,48.877217,47.249374,62.769478,95.000000,77.207068
34.000000,61.835976,93.218884,46.977347,46.839562,18.035487,48.874003,47.139217,58.964897,95.000000,78.048233
35.000000,61.847870,94.889596,47.001889,46.726466,18.035487,48.952674,47.062091,65.283326,95.000000,78.998573
36.000000,61.842407,95.000000,46.976124,46.059218,18.035487,48.911326,46.828137,57.487327,95.000000,79.904150
37.000000,61.848261,95.000000,46.969376,46.288100,18.035487,48.908375,46.554285,60.543417,95.000000,80.834257
38.000000,61.835325,95.000000,46.967894,46.151962,18.035487,48.893039,46.422119,60.942412,95.000000,81.811500
39.000000,61.850110,95.000000,46.965650,46.220971,18.035487,48.908234,46.400642,62.210032,95.000000,82.719186
40.000000,61.827726,95.000000,46.967874,46.345956,18.035487,48.874410,46.118023,61.227458,95.000000,83.675142
41.000000,61.836436,95.000000,46.948942,45.537209,18.035487,48.906331,45.797123,61.594488,95.000000,84.589769
42.000000,61.837468,95.000000,46.962030,46.138544,18.035487,48.903319,45.707795,63.433189,95.000000,85.612644
43.000000,61.848471,95.000000,46.949496,45.728669,18.035487,48.953286,45.593953,63.212104,95.000000,86.563451
44.000000,61.823834,95.000000,46.944779,45.551945,18.035487,48.914135,45.350613,63.867019,95.000000,87.492587
45.000000,61.845929,95.000000,46.934255,45.376410,18.035487,48.899308,45.153933,62.766483,95.000000,88.485089
