Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,69.036467,52.429394,47.228245,44.149893,26.053233,47.803119,46.800000,82.000000,53.700000,57.000000
1.000000,69.047702,52.968481,47.204437,46.427846,26.271899,47.803119,46.048766,82.640755,54.204512,57.622392
2.000000,69.080863,54.405735,47.223705,46.527471,26.495662,47.803119,45.913315,82.666770,54.259863,57.951714
3.000000,69.080647,55.941098,47.249626,46.243455,26.748384,47.803119,46.473850,81.891762,54.530961,58.346853
4.000000,69.095443,57.489678,47.279796,46.213954,27.023022,47.803119,46.983217,79.044667,55.281473,58.849891
5.000000,69.102073,59.088250,47.300523,45.980067,27.310037,47.803119,47.077439,80.557092,55.784143,59.445695
6.000000,69.099430,60.678323,47.329292,45.716832,27.645637,47.803119,47.069387,77.280422,56.514587,60.093887
7.000000,69.085062,62.318215,47.360528,45.894389,27.932476,47.803119,47.102837,72.476703,57.479922,60.867347
8.000000,69.114623,63.937386,47.390922,45.831650,28.241873,47.803119,47.234991,73.776583,58.545017,61.573061
9.000000,69.108378,65.640357,47.431658,46.277449,28.536902,47.803119,47.386147,71.112272,60.221468,62.456536
10.000000,69.116541,67.304949,47.460447,46.162662,28.851392,47.803119,47.484608,74.994775,61.551272,63.313631
11.000000,69.095113,68.907743,47.485600,45.451746,29.176088,47.803119,47.263832,74.091057,63.441740,64.215662
12.000000,69.125280,70.558949,47.515193,45.502167,29.499200,47.803119,47.334879,70.542319,65.240071,65.214954
13.000000,69.129064,72.125492,47.533508,44.586086,29.851182,47.803119,47.248962,70.998935,67.529735,66.128523
14.000000,69.131088,73.878869,47.580095,45.378811,30.175254,47.803119,47.212308,71.808855,69.863491,67.196074
15.000000,69.120234,75.478307,47.582723,44.448500,30.500724,47.803119,47.139290,72.128571,72.080484,68.164053
16.000000,69.129613,77.231509,47.639078,45.215340,30.836760,47.803119,46.874022,74.475163,74.891656,69.282376
17.000000,69.122920,78.912349,47.663863,44.880136,31.130932,47.803119,46.796194,71.709517,77.546875,70.409627
18.000000,69.108055,80.548368,47.693140,44.513171,31.467566,47.803119,46.698730,72.627830,80.942220,71.506127
19.000000,69.130781,82.277392,47.731525,44.889603,31.761398,47.803119,46.546642,75.112396,83.770064,72.600472
20.000000,69.107160,83.952666,47.748822,44.506360,32.046412,47.803119,46.361230,72.005228,87.183231,73.708950
21.000000,69.105827,85.614055,47.792486,44.427225,32.377024,47.803119,46.150715,71.850390,90.477045,74.843950
22.000000,69.124057,87.333263,47.818112,44.460588,32.674246,47.803119,45.930383,71.442762,93.861930,75.979276
23.000000,69.092621,89.006427,47.844722,44.284966,32.995760,47.803119,45.841410,73.175614,95.000000,77.099845
24.000000,69.113173,90.677699,47.872792,44.028679,33.287397,47.803119,45.632489,71.866017,95.000000,78.240026
25.000000,69.113471,92.414139,47.909207,44.357784,33.564843,47.803119,45.354661,73.600560,95.000000,79.361754
26.000000,69.122863,94.044060,47.937998,43.914444,33.846358,47.803119,45.163560,73.549344,95.000000,80.492096
27.000000,69.114508,95.000000,47.957289,43.594156,34.152327,47.803119,44.990936,75.101509,95.000000,81.592237
28.000000,69.093733,95.000000,47.980003,43.602778,34.416192,47.803119,44.703739,73.263508,95.000000,82.727951
29.000000,69.103925,95.000000,48.001752,43.703850,34.698747,47.803119,44.557969,75.908149,95.000000,83.818974
30.000000,69.104879,95.000000,48.019685,43.073475,34.964760,47.803119,44.339644,75.526151,95.000000,84.920737
31.000000,69.106150,95.000000,48.053103,43.583195,35.193642,47.803119,44.075344,78.897344,95.000000,85.954175
32.000000,69.107160,95.000000,48.068222,43.076942,35.445576,47.803119,43.859126,73.892549,95.000000,87.070542
33.000000,69.123666,95.000000,48.092660,43.173153,35.675817,47.803119,43.665404,76.009085,95.000000,88.096806
34.000000,69.100347,95.000000,48.124630,43.458347,35.895212,47.803119,43.497138,75.078131,95.000000,89.107793
35.000000,69.128003,95.000000,48.142411,42.995021,36.095816,47.803119,43.266252,74.191149,95.000000,90.155017
36.000000,69.098552,95.000000,48.167888,43.321032,36.287861,47.803119,43.069819,75.830930,95.000000,91.153253
37.000000,69.124512,95.000000,48.191098,43.033731,36.511396,47.803119,42.896119,76.814059,95.000000,92.139904
38.000000,69.112454,95.000000,48.213236,43.158190,36.676547,47.803119,42.725310,75.211263,95.000000,93.138360
39.000000,69.126326,95.000000,48.241519,43.194649,36.848243,47.803119,42.533606,76.070712,95.000000,94.056527
40.000000,69.097674,95.000000,48.257771,42.900979,37.026083,47.803119,42.299375,79.080718,95.000000,94.989705
41.000000,69.096911,95.000000,48.274839,42.752663,37.193663,47.803119,42.083334,78.876227,95.000000,95.000000
42.000000,69.102390,95.000000,48.302843,42.700857,37.377055,47.803119,41.927107,76.611094,95.000000,95.000000
43.000000,69.122186,95.000000,48.330817,43.039013,37.519403,47.803119,41.730941,77.307315,95.000000,95.000000
44.000000,69.102323,95.000000,48.343051,42.534349,37.683053,47.803119,41.642403,79.339985,95.000000,95.000000
45.000000,69.102485,95.000000,48.370023,42.590154,37.847205,47.803119,41.583758,79.817025,95.000000,95.000000
46.000000,69.112031,95.000000,48.391887,42.454624,38.029057,47.803119,41.270871,78.792969,95.000000,95.000000
47.000000,69.118442,95.000000,48.412161,42.142889,38.192362,47.803119,41.108807,79.747343,95.000000,95.000000
48.000000,69.090848,95.000000,48.445180,42.856809,38.343257,47.803119,40.981572,80.100074,95.000000,95.000000
49.000000,69.102774,95.000000,48.464933,42.737885,38.477441,47.803119,40.866951,79.171093,95.000000,95.000000
50.000000,69.108685,95.000000,48.487828,42.456581,38.625619,47.803119,40.728411,80.205724,95.000000,95.000000
51.000000,69.122868,95.000000,48.505104,42.698196,38.770426,47.803119,40.621142,79.304475,95.000000,95.000000
52.000000,69.107123,95.000000,48.519090,42.139617,38.896775,47.803119,40.531515,77.449241,95.000000,95.000000
