Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,94429.544527,73.326222,29.505326,24.875271,616.401686,952.315286,1250.121071,245.31404900000004,529.706496,749.024524,2088.577145,9900.0,3305.169666,41005.056078,41889.21544,144.246617,2905.871373,26507.273592,3975.781072,710.737289,1629.971304,240.780133,255.091698,191.096932
1.0,93936.339298,72.357204,29.499846,24.880999,616.229037,956.411051,1250.086007,245.53790960000006,529.683574,748.866578,2089.368915,9900.0,3305.100027,42779.151686,42582.279284,144.219919,2837.787182,31729.267624,3881.17911,713.534025,1642.881782,247.849013,255.00612,224.903984
2.0,94264.812766,71.470205,29.500634,24.864161,616.12655,957.133212,1250.029643,246.15195080000007,529.639437,748.624929,2088.980914,9900.0,3305.13264,43056.091707,42663.648137,144.223759,2848.13501,32789.130422,3612.447369,715.696547,1641.430892,256.889045,254.847924,232.843363
3.0,94511.484762,70.783662,29.499169,24.903516,616.060814,957.438498,1249.921209,246.65176580000005,529.574093,748.286205,2087.852469,9900.0,3305.189982,43249.29689,42898.730766,144.21662,2917.245234,33172.440022,3489.304422,716.131651,1643.227345,267.513417,254.568842,236.723381
4.0,94711.334712,70.157037,29.497221,24.944833,616.036235,957.74176,1249.752,246.90071300000005,529.485095,747.881724,2087.757687,9900.0,3305.24766,43446.380655,43130.278888,144.20713,2975.30055,33270.068324,3258.487379,720.081654,1644.719346,279.37912,254.116174,238.765045
5.0,95152.51274,69.679313,29.497366,24.871436,616.028026,957.703504,1249.57884,247.06054760000006,529.369741,747.413787,2087.739067,9900.0,3305.247063,43412.826564,43071.854551,144.207834,2999.245695,33240.172585,3181.664801,722.504931,1647.466414,292.15213,253.650607,239.899425
6.0,95456.187153,69.261696,29.520815,24.871254,616.017058,957.821421,1249.382712,247.2640898,529.22665,746.894845,2087.916978,9900.0,3305.667285,43495.718612,42971.33017,144.322049,3014.080602,33180.916891,3019.455978,726.620273,1648.619935,305.590742,253.44788,240.714178
7.0,95670.479995,68.974819,29.550227,24.911137,616.005859,957.896649,1249.170796,247.49051,529.052928,746.325836,2087.851164,9900.0,3316.228786,43610.643097,43299.650634,144.465185,3047.315732,33103.483339,2885.116751,731.586364,1650.258203,319.536316,253.416071,241.300513
8.0,96031.846417,68.782688,29.584707,24.87734,616.002776,957.794313,1248.975744,247.6513616000001,528.845564,745.710057,2087.511565,9900.0,3322.244926,43550.363774,43234.870656,144.632797,3079.246949,33010.678857,2848.321573,736.78121,1652.940679,333.812667,254.732249,241.687555
9.0,96283.021426,68.612337,29.622722,24.895019,616.006276,957.760331,1248.787543,247.76808440000008,528.603703,745.054691,2087.571837,9900.0,3329.032283,43571.280983,43285.960789,144.817374,3106.217463,32914.311272,2808.805736,743.919594,1654.185779,348.31417,255.248914,241.948866
10.0,96557.894834,68.466994,29.658735,24.889616,615.980911,957.689569,1248.613477,247.8590474,528.325727,744.359664,2087.066272,9900.0,3335.319929,43553.952772,43281.943613,144.992013,3118.006381,32811.492232,2825.916656,749.230729,1655.9427,362.928798,255.72543,242.076975
11.0,96780.440579,68.314746,29.692923,24.901723,616.005397,957.670383,1248.446915,247.96118120000008,528.011243,743.63276,2087.507461,9900.0,3341.384396,43570.081008,43317.458611,145.157609,3132.082421,32713.555735,2696.989375,756.481603,1657.950513,377.568389,256.183044,242.149688
12.0,97063.805264,68.258425,29.725947,24.879368,616.002429,957.526929,1248.306301,248.04318200000006,527.660211,742.875718,2087.750586,9900.0,3346.988505,43501.349442,43259.120742,145.317387,3152.397242,32620.288895,2716.691829,765.064991,1659.674424,392.151432,256.604238,242.178116
13.0,97209.284413,68.184012,29.759644,24.918717,615.991431,957.575249,1248.164071,248.08297640000006,527.273392,742.093891,2087.620231,9900.0,3353.093576,43565.283726,43345.561939,145.480238,3174.006629,32531.926256,2661.05924,773.011505,1661.168471,406.629822,257.061126,242.169006
14.0,97468.21259,68.142834,29.78928,24.892949,615.982479,957.44383,1248.045777,248.0842886,526.850894,741.287987,2087.627628,9900.0,3358.086598,43494.519327,43279.987015,145.623312,3179.968241,32439.606518,2716.868002,782.097149,1662.139936,420.931656,257.433388,242.060674
