Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,99309.682028,73.489413,27.989907,24.332915,615.75711,967.496258,1250.005587,245.3293022,529.706496,749.024524,2318.839839,9900.0,3783.259381,49989.069238,49714.774184,162.207875,2910.035737,26507.273551,3981.478709,710.685518,1629.746295,236.224734,292.248252,191.096932
1.0,98973.582706,72.703465,28.001,24.617049,615.860763,967.402033,1249.879596,245.4900692,529.72081,749.066006,2318.886985,9900.0,3787.404803,50057.901495,50171.812301,162.306109,2850.699232,30957.456342,3926.247849,711.267829,1639.412498,236.432775,292.422605,219.989727
2.0,98849.206293,71.967262,27.988047,24.682295,615.93068,967.927355,1249.728055,245.99706080000007,529.733754,749.087563,2319.659029,9900.0,3800.228452,50375.767144,50452.161506,162.75428,2857.236035,31888.600593,3754.823207,712.235013,1636.503106,236.819462,292.960497,226.943724
3.0,98864.930897,71.358535,28.008978,24.710576,615.951282,968.086191,1249.580975,246.4147922000001,529.746236,749.080503,2319.729177,9900.0,3805.983162,50484.906042,50532.564025,162.928446,2914.274055,32283.53651,3542.902407,709.919971,1636.063701,237.348447,293.197289,230.592803
4.0,98976.644176,70.881418,28.01477,24.721636,615.983861,968.285258,1249.43956,246.62112440000007,529.758086,749.07123,2320.223843,9900.0,3815.394007,50620.157385,50650.392163,163.246543,2963.841388,32436.610487,3435.39666,710.50463,1636.205381,237.958773,293.578585,232.691911
5.0,99137.886769,70.464698,28.019189,24.724703,615.98027,968.429074,1249.3094,246.75052280000006,529.769476,749.05831,2320.367049,9900.0,3824.965129,50726.56087,50746.805397,163.572858,2987.616527,32478.931756,3425.738246,710.546617,1636.885948,238.605522,293.958518,234.008763
6.0,99274.192537,70.055391,28.012967,24.724954,615.989609,968.606938,1249.183849,246.9133814,529.780069,749.039888,2319.681073,9900.0,3836.094686,50856.83268,50888.687571,163.962719,2998.261133,32482.388304,3220.03079,711.340869,1637.008506,239.236975,294.390012,234.982399
7.0,99411.186784,69.809922,28.009141,24.724378,615.999201,968.759075,1249.067802,247.11705320000002,529.789838,749.016967,2320.169598,9900.0,3846.507831,50968.260854,51002.271546,164.32632,3019.626409,32474.444763,3039.436271,709.972765,1637.185613,239.815091,294.783794,235.796295
8.0,99573.319043,69.701347,27.977304,24.723251,616.005019,969.062013,1248.966537,247.29364580000006,529.798855,748.992585,2320.280695,9900.0,3863.548015,51166.707216,51200.00839,164.949784,3051.860423,32458.894828,3120.040905,709.219729,1636.598552,240.263132,295.407107,236.485521
9.0,99674.413165,69.527361,28.001598,24.721531,615.990742,968.942416,1248.884262,247.41451400000003,529.807712,748.970233,2319.975975,9900.0,3866.335,51112.310033,51150.305808,165.022098,3074.12037,32435.166609,3159.661676,709.758175,1637.602114,240.637179,295.506771,237.050354
10.0,99773.885475,69.324078,28.00283,24.719206,615.991473,969.03687,1248.811689,247.529165,529.815996,748.948169,2319.375411,9900.0,3874.393601,51183.051339,51221.905263,165.299687,3088.569309,32403.048915,3024.594362,708.932853,1637.312064,240.921463,295.790304,237.493957
11.0,99853.618773,69.224282,27.999024,24.717193,615.997813,969.126795,1248.750495,247.65191240000004,529.823698,748.925691,2319.972451,9900.0,3882.280614,51248.562185,51291.425167,165.576733,3112.400501,32375.206713,2970.866578,709.120689,1637.110256,241.104828,296.062022,237.902533
12.0,99936.212411,69.160111,27.978756,24.71549,615.999318,969.33323,1248.70231,247.74043820000009,529.830945,748.90603,2320.127751,9900.0,3894.812314,51381.611936,51426.818612,166.031897,3131.199821,32351.64311,2985.382351,709.865081,1637.524502,241.144857,296.481751,238.283679
13.0,99993.968578,69.083798,27.963009,24.713855,615.985046,969.452557,1248.667788,247.8181730000001,529.837979,748.890563,2319.917555,9900.0,3904.289126,51461.882003,51511.739468,166.376993,3150.339278,32328.988959,2944.971979,709.643268,1637.44271,241.031462,296.789463,238.619233
14.0,100012.79205,69.03396,27.989421,24.712563,615.991029,969.30691,1248.650874,247.87977620000007,529.844935,748.87896,2320.174102,9900.0,3904.25342,51376.435059,51424.380444,166.34978,3161.333768,32311.081855,2874.73469,708.437684,1637.209521,240.833059,296.788617,238.938917
15.0,100022.18141,69.037112,28.013423,24.71127,615.995765,969.208699,1248.6456,247.9472006000001,529.851513,748.869992,2319.852752,9900.0,3904.093458,51317.584469,51361.346816,166.320116,3174.491425,32293.153583,2869.118619,708.353232,1638.732581,240.593504,296.783727,239.217551
16.0,100057.160934,69.043924,28.000994,24.710197,615.990249,969.34631,1248.65259,248.00274140000005,529.857402,748.862573,2320.314989,9900.0,3912.513292,51398.232276,51437.583422,166.625537,3193.31304,32278.267235,2877.426798,706.934344,1637.323144,240.282545,297.050153,239.479483
17.0,100058.100675,69.039219,27.979958,24.709307,615.988204,969.500762,1248.662881,248.03020760000007,529.862514,748.85748,2319.613112,9900.0,3920.401403,51492.139106,51542.423681,166.919743,3208.186637,32265.921054,2920.093454,707.808999,1637.701651,239.870772,297.293529,239.724417
18.0,100060.57213,69.000075,27.975106,24.708532,616.009054,969.533774,1248.688261,248.04817340000002,529.86679,748.860198,2320.020804,9900.0,3925.092867,51503.536101,51548.110306,167.088898,3212.344074,32255.160171,2894.749743,706.939521,1638.090118,239.368717,297.435659,239.948195
19.0,100019.355635,68.982998,28.014457,24.707954,615.997649,969.281722,1248.724034,248.08254260000004,529.86973,748.866699,2319.986939,9900.0,3918.561062,51346.612677,51388.958122,166.822904,3221.029604,32247.131738,2906.982141,706.892181,1638.092349,238.867517,297.237819,240.162065
20.0,100015.104747,68.95731,27.990204,24.707437,616.008446,969.466982,1248.76541,248.1064178,529.870472,748.873902,2320.766924,9900.0,3926.710642,51448.082941,51486.309586,167.13104,3226.315292,32239.942922,2946.956643,706.972103,1637.858656,238.317804,297.484492,240.359602
21.0,99965.879465,68.905016,28.007586,24.707038,616.012572,969.358748,1248.813152,248.12924900000007,529.868862,748.885387,2320.310371,9900.0,3924.347324,51374.358785,51414.964555,167.031283,3235.814362,32234.396013,2930.188954,708.308574,1638.369136,237.763457,297.413828,240.546593
22.0,99937.817042,68.863534,28.009143,24.706643,615.986884,969.359931,1248.868304,248.1361322000001,529.864185,748.89945,2319.435322,9900.0,3925.766968,51365.422342,51398.334947,167.079875,3241.157658,32228.906903,2873.238217,708.63551,1637.877071,237.209353,297.456628,240.716148
23.0,99907.580297,68.864287,28.007178,24.706205,616.005121,969.388373,1248.928233,248.14211720000003,529.855956,748.915192,2319.955323,9900.0,3927.699663,51369.555233,51401.086489,167.149288,3242.497714,32222.820903,2904.249106,709.350095,1637.913251,236.651856,297.514468,240.864679
24.0,99859.591235,68.846724,28.00339,24.705907,616.000002,969.40117,1248.989911,248.15370020000003,529.843915,748.933953,2320.279271,9900.0,3928.649693,51366.841429,51400.749653,167.186155,3249.532081,32218.675031,3008.523023,709.374867,1637.708812,236.092481,297.542821,241.010489
25.0,99804.980693,68.753933,27.985686,24.705715,615.990393,969.515415,1249.051882,248.1504368000001,529.827719,748.954188,2319.4759,9900.0,3933.342027,51425.721744,51464.006155,167.366605,3246.766104,32216.0116,2930.771355,710.984143,1637.925085,235.503264,297.681045,241.153302
26.0,99748.386514,68.723411,28.000683,24.705526,615.987308,969.391068,1249.120639,248.161775,529.80726,748.976625,2319.356381,9900.0,3929.310317,51336.576033,51365.535852,167.212691,3253.097044,32213.380725,2845.138691,711.05917,1638.398762,234.929313,297.562678,241.284031
27.0,99685.628408,68.75398,27.999112,24.705421,615.994627,969.39221,1249.191042,248.1548936,529.781887,748.998782,2319.082462,9900.0,3929.682401,51323.583408,51353.196812,167.227562,3256.760021,32211.915637,2951.178025,713.203457,1638.28396,234.372081,297.573811,241.413184
28.0,99637.589427,68.709851,28.015469,24.705161,615.981576,969.304498,1249.264475,248.14422860000002,529.751393,749.021399,2320.195806,9900.0,3926.073302,51257.216633,51276.548525,167.086156,3256.025609,32208.307767,2886.278634,715.050824,1638.079264,233.858171,297.46659,241.518587
29.0,99583.953182,68.716511,27.990057,24.7049,615.99319,969.444438,1249.334802,248.14044320000005,529.715294,749.045024,2320.389575,9900.0,3930.643707,51328.279089,51354.114493,167.270491,3255.740952,32204.680862,2876.206831,716.530343,1638.351158,233.344212,297.602367,241.615069
30.0,99506.443971,68.734292,28.023896,24.704861,615.986195,969.215618,1249.40882,248.13688280000005,529.673787,749.071127,2319.824432,9900.0,3922.142575,51176.739723,51196.031952,166.941472,3267.164681,32204.132241,2906.629545,718.282507,1638.041984,232.9,297.34846,241.72381
31.0,99462.416336,68.72542,27.988963,24.704631,616.00621,969.419598,1249.476818,248.10458000000006,529.62645,749.095827,2319.937549,9900.0,3927.788846,51284.805367,51304.39152,167.173155,3264.832014,32200.927274,2879.30048,722.721283,1637.969848,232.458782,297.518009,241.809692
32.0,99393.969769,68.740801,28.014604,24.704391,615.999989,969.231668,1249.548195,248.0901800000001,529.573713,749.122297,2320.112822,9900.0,3920.687025,51158.386978,51172.466534,166.901211,3263.324495,32197.591893,2863.268113,723.661214,1638.230294,232.077398,297.304432,241.88599
33.0,99330.287463,68.771919,28.006411,24.704266,616.010893,969.271766,1249.614703,248.0804816,529.515267,749.146981,2320.62943,9900.0,3920.832411,51169.532502,51185.347412,166.914457,3262.938334,32195.851384,2825.701655,726.528439,1638.325824,231.737329,297.308891,241.967664
34.0,99290.901549,68.83327,27.960305,24.704185,616.000024,969.538577,1249.679364,248.0699534000001,529.451663,749.170162,2319.729742,9900.0,3930.278418,51318.126227,51336.206862,167.289294,3269.331151,32194.732885,2860.564141,729.157017,1638.181137,231.35794,297.591948,242.048919
