Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,109879.814072,73.531655,27.993291,24.900027,616.065584,954.253449,1252.91701,245.31505340000007,529.706496,749.024524,2210.068036,9900.0,3611.927607,39220.249898,32744.674048,157.458534,2910.667811,26507.273528,3982.343506,710.734632,1629.967696,240.378146,273.024718,191.096932
1.0,107620.232022,72.793794,27.970543,24.905973,616.039268,930.944161,1256.026513,245.41790540000008,529.685432,748.87759,2210.456388,9900.0,3319.065109,29738.11338,31778.398446,147.57897,2848.96168,30510.848842,3895.998522,713.224101,1642.934211,254.00392,257.77418,217.235218
2.0,106118.333681,72.133582,28.015626,24.907589,616.033837,939.629063,1258.653371,245.8828904000001,529.595774,748.382601,2209.900585,9900.0,3306.076215,33717.170321,33608.873176,146.646012,2846.93064,31025.686494,3734.917408,715.847065,1645.654369,273.423158,279.836899,221.618825
3.0,106382.691909,71.598139,28.010825,24.89858,616.026987,941.608606,1261.145905,246.29485460000004,529.450636,747.669811,2210.282452,9900.0,3298.002507,34004.877747,33636.636021,146.37129,2899.035903,31147.302345,3586.117235,720.962958,1649.781481,297.136601,317.574081,223.509615
4.0,106517.615337,71.148114,28.024538,24.877449,616.00105,941.558259,1263.580016,246.49557800000005,529.250966,746.791445,2209.958465,9900.0,3277.295048,33616.736309,33222.763771,145.645009,2946.939579,31089.288862,3521.885804,725.838744,1654.335365,324.358856,394.501549,224.190754
5.0,106119.383649,70.724347,27.975462,24.867759,616.008642,940.338934,1265.884106,246.59959640000008,528.992889,745.759879,2210.093687,9900.0,3213.162056,32479.33017,31885.040854,143.515754,2965.61372,30937.042395,3429.356498,734.549033,1659.328688,354.714993,578.234795,224.167115
6.0,103967.81636,70.370149,27.987543,24.899068,616.005163,940.039809,1268.033576,246.728057,528.669592,744.577668,2210.138809,9900.0,3244.00318,37650.825291,40652.919112,144.094535,2976.981477,30739.053148,3247.219299,743.455564,1662.227791,387.755034,1067.463169,223.741602
7.0,107880.178613,70.157967,27.97182,24.896237,615.997423,948.218217,1269.805676,246.87242600000005,528.273494,743.248434,2209.384018,9900.0,3315.251125,35526.897809,34927.941506,146.947452,2993.042683,30516.475716,3211.044579,754.825281,1667.452478,420.571468,1105.193584,223.059752
8.0,108337.446971,69.974409,28.007394,24.925628,616.008573,945.280543,1271.88903,246.97666580000003,527.816132,741.880671,2210.418793,9900.0,3315.51403,34592.503719,34414.893967,146.908271,3014.207857,30390.16054,3198.329863,765.087646,1669.23452,453.872789,1105.752027,222.886847
9.0,108647.256526,69.796619,27.999494,24.903369,615.997107,945.652148,1273.881847,247.02025640000008,527.289292,740.429564,2209.832201,9900.0,3315.518579,34596.491141,34451.717167,146.903797,3024.687147,30213.213515,3070.584237,776.657636,1672.534443,487.243136,1105.638775,222.323146
10.0,108949.484038,69.71557,27.972136,24.882161,616.013267,946.11189,1275.782646,247.04289500000002,526.693589,738.920489,2209.821799,9900.0,3315.521676,34549.650323,34548.921999,146.92323,3033.176664,30039.21598,3108.766281,791.070058,1674.979636,520.318667,1105.279158,221.702613
11.0,108901.909496,69.608753,28.02166,24.900284,616.010482,946.132741,1277.669841,247.03624580000002,526.030877,737.364394,2210.609573,9900.0,3315.512222,34451.378918,34454.561998,146.86069,3038.694699,29872.12932,2999.573969,804.542141,1677.338754,552.962965,1105.887255,221.059353
