Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,98422.051332,73.541912,27.996084,24.920544,567.149621,966.029545,1249.760766,245.33210840000007,529.706496,749.024524,816.0,9900.0,3826.996444,52174.259074,51659.310342,163.761473,2911.127491,26507.273487,3982.972435,710.706876,1629.85481,236.902416,287.353613,191.096932
1.0,100035.511912,72.813399,27.993927,24.922796,544.777202,964.374393,1249.037243,245.47545860000005,529.709871,749.014428,816.0,9900.0,3876.335931,53561.451805,53189.18904,165.405797,2853.435332,30597.531809,3919.716814,712.171131,1640.171698,238.441011,289.352556,217.747329
2.0,101584.078745,72.140078,28.006225,24.928214,536.534394,963.939625,1248.128672,245.9553404,529.708317,748.973145,816.0,9900.0,3929.255411,54335.508018,54139.923561,167.193747,2855.867548,31477.815545,3776.477926,713.176257,1637.888387,240.912819,291.275461,224.331687
3.0,103101.783583,71.573856,27.994033,24.877522,533.492845,964.284657,1247.208174,246.361613,529.70033,748.879517,816.0,9900.0,3986.963321,55033.585789,54882.638829,169.197223,2913.406394,31842.709251,3626.437778,713.474774,1638.429116,244.004634,293.094095,227.717704
4.0,104250.161201,71.090451,28.013091,24.876319,532.366581,964.574587,1246.314272,246.546536,529.687101,748.772106,816.0,9900.0,4032.49036,55520.87823,55449.722131,170.746581,2960.654608,31992.754612,3485.918269,713.241018,1639.079866,247.5243,294.313342,229.716366
5.0,105162.082892,70.692131,28.006445,24.89948,531.954884,965.181307,1245.458152,246.6596102000001,529.668079,748.649429,816.0,9900.0,4079.9753,56117.397603,56093.230919,172.391444,2979.075131,32030.143918,3382.166064,713.534628,1639.076555,251.238904,295.373617,230.925454
6.0,105959.438711,70.373353,28.032853,24.903249,531.802478,965.534626,1244.664362,246.81768440000005,529.642816,748.513703,816.0,9900.0,4115.424117,56513.114204,56498.622239,173.589393,2986.426873,32031.184372,3329.591537,714.5131,1639.990896,254.998795,296.019779,231.812556
7.0,106736.361437,70.105156,28.020984,24.882043,531.752571,966.102948,1243.924402,247.01476820000002,529.61084,748.368007,816.0,9900.0,4154.361591,57020.163941,57004.506019,174.949234,3012.994031,32024.538887,3209.755367,715.518669,1640.379729,258.588042,296.580996,232.570059
8.0,107294.67344,69.923898,27.98638,24.917924,531.736165,966.777979,1243.205419,247.15704200000005,529.572693,748.21862,816.0,9900.0,4195.472802,57607.191326,57638.561898,176.400908,3037.91448,32017.847723,3157.008399,716.568708,1640.828692,261.858781,296.999606,233.252151
9.0,107911.440372,69.778906,27.971485,24.881779,531.714701,967.262523,1242.529494,247.26896600000006,529.527997,748.068023,816.0,9900.0,4229.704921,58049.55844,58065.479144,177.599918,3058.570036,31995.417911,3076.936345,718.0782,1641.018996,264.657962,297.207868,233.770224
10.0,108292.886735,69.692391,28.026696,24.899146,531.683369,967.205007,1241.881342,247.3672316,529.478184,747.925801,816.0,9900.0,4247.060308,58164.881956,58211.915865,178.136328,3080.747058,31982.607305,3058.623127,718.264348,1640.982697,267.079207,297.263506,234.282769
11.0,108684.618715,69.616413,28.021565,24.903737,531.685111,967.605239,1241.234011,247.44275600000003,529.422254,747.786978,816.0,9900.0,4275.090614,58556.254188,58603.353239,179.103873,3094.838339,31961.773624,3116.850071,720.370096,1641.769396,269.052162,297.280723,234.690173
12.0,109145.489739,69.499245,27.985345,24.873137,531.7067,968.121611,1240.577019,247.52064560000005,529.360988,747.656059,816.0,9900.0,4307.470947,59021.274371,59061.051679,180.254834,3105.418876,31945.130325,3065.612973,721.389558,1642.24525,270.449527,297.186764,235.071292
13.0,109337.789053,69.423404,27.979817,24.918565,531.700788,968.395775,1239.879833,247.59930560000004,529.29608,747.54033,816.0,9900.0,4332.740191,59366.911812,59458.403952,181.119231,3115.321817,31941.91992,3049.38157,722.411036,1642.283417,271.32433,297.026669,235.490296
14.0,109604.313677,69.362439,28.005624,24.901479,531.682101,968.468608,1239.171341,247.67083760000003,529.227239,747.436639,816.0,9900.0,4351.008752,59563.201336,59632.11359,181.714866,3137.819191,31933.261255,3003.286574,724.922906,1641.96908,271.706565,296.862459,235.837213
15.0,109899.498588,69.327766,27.992214,24.885032,531.699653,968.721996,1238.422083,247.69562180000008,529.155696,747.34999,816.0,9900.0,4375.384589,59888.279492,59951.0613,182.560623,3147.125306,31932.096055,2958.537157,726.310304,1642.027276,271.577635,296.579031,236.194208
