Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,98893.00731,74.071055,27.99813,24.918407,565.216266,965.894027,1249.7499,245.3300744000001,529.706496,749.024524,816.0,9900.0,3856.762781,52787.73471,52144.663661,164.934438,2923.372194,26507.273488,3999.725503,710.708861,1629.868897,237.091005,282.536257,191.096932
1.0,100720.708064,73.947545,28.01789,24.913176,541.997902,963.878333,1248.984487,245.236739,529.707697,749.002747,816.0,9900.0,3904.506119,54089.635837,53684.146713,166.494516,2877.377212,27409.811824,4005.650016,712.702133,1640.878257,239.064908,284.505897,197.111978
2.0,102470.272801,73.841272,28.025787,24.905447,533.50723,963.490964,1248.031266,245.4058616000001,529.701041,748.938607,816.0,9900.0,3965.067288,54933.283761,54709.316959,168.55127,2858.142524,27568.298825,4041.0794,713.470427,1638.296926,242.15042,286.752576,198.376255
3.0,103986.125495,73.721441,28.00974,24.892937,530.332742,963.883412,1247.045821,245.59238840000003,529.685284,748.814955,816.0,9900.0,4027.523851,55706.592089,55576.787592,170.716884,2891.953374,27644.74525,4048.742364,713.456592,1638.572763,246.034135,288.751572,199.106029
4.0,105207.118953,73.573682,28.000968,24.907192,529.140388,964.475221,1246.083821,245.60116520000005,529.660742,748.66899,816.0,9900.0,4084.989111,56398.582276,56335.180706,172.707013,2904.778255,27669.82905,3998.177092,713.696907,1640.075839,250.420725,290.289879,199.490489
5.0,106218.639923,73.456588,27.983541,24.914339,528.685349,965.160011,1245.165391,245.6034206,529.62718,748.502474,816.0,9900.0,4137.565247,57063.063622,57038.991087,174.54021,2904.803353,27654.121566,3940.53395,714.903189,1640.218759,255.019941,291.432397,199.584022
6.0,107168.730342,73.385205,27.977049,24.886153,528.527575,965.752552,1244.312139,245.63974640000006,529.584456,748.319592,816.0,9900.0,4183.311692,57622.108981,57598.252161,176.130429,2907.474892,27644.061846,3954.887553,716.775733,1640.349605,259.571369,292.211881,199.68946
7.0,107742.66998,73.304373,28.036206,24.936885,528.461393,965.821816,1243.508545,245.67508400000006,529.532862,748.130974,816.0,9900.0,4210.949326,57858.108851,57891.011436,177.017938,2909.918387,27644.200627,3926.072171,717.92205,1642.109819,264.093042,292.582803,199.842864
8.0,108465.830084,73.246575,28.013778,24.899393,528.438067,966.486175,1242.75039,245.70646160000004,529.469971,747.928673,816.0,9900.0,4250.591748,58426.053862,58428.991704,178.413062,2908.976901,27627.871011,3967.421516,720.273807,1641.922133,268.324147,292.978727,199.876959
9.0,109029.288708,73.161387,27.9825,24.914319,528.409968,967.110221,1242.01125,245.7435200000001,529.397271,747.725093,816.0,9900.0,4290.486304,58991.775651,59025.836646,179.819765,2919.164622,27625.338436,3874.245175,721.839181,1643.116966,272.122812,293.211015,199.984328
10.0,109421.022301,73.142642,27.994283,24.943228,528.420937,967.411443,1241.286426,245.73984440000007,529.314672,747.526352,816.0,9900.0,4318.83368,59349.288229,59411.264914,180.779335,2920.303491,27622.408429,3864.000616,723.458623,1643.577615,275.474986,293.271915,200.078046
