Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,98912.301284,74.02713,27.967528,24.874114,562.925585,964.52854,1249.557807,245.32599920000004,529.706496,749.024524,816.0,9900.0,3824.085306,52923.019653,52280.60995,163.520578,2922.320175,26507.273603,3998.286142,710.712495,1629.887847,237.623163,292.165446,191.096932
1.0,100858.188195,73.853064,28.04543,24.892127,538.653184,962.102542,1248.579851,245.2467038,529.703548,748.979326,816.0,9900.0,3866.262727,54132.429318,53692.276294,164.826131,2872.489383,27647.108353,4074.015664,712.367313,1640.578675,240.707779,293.781882,198.682286
2.0,102792.949462,73.643291,27.988996,24.900924,529.771452,962.256691,1247.37894,245.44773140000007,529.686759,748.867156,816.0,9900.0,3946.528786,55395.765624,55128.642508,167.626257,2858.676262,27833.031056,4032.134167,713.008049,1639.237733,245.252181,296.428768,200.189898
3.0,104463.054513,73.474858,27.982281,24.889435,526.432063,962.633189,1246.141025,245.64121340000005,529.655491,748.679476,816.0,9900.0,4012.0014,56228.145193,56047.494795,169.88367,2888.184881,27912.46455,3905.108516,713.809255,1640.727985,250.888931,298.136791,201.002187
4.0,105885.273599,73.384274,27.995761,24.864614,525.206452,963.054354,1244.935279,245.68024100000005,529.609778,748.45311,816.0,9900.0,4066.586529,56864.024914,56727.747948,171.753041,2910.816831,27923.635255,3979.09744,716.308644,1641.096842,257.274671,299.232648,201.353509
5.0,106948.830033,73.223677,27.991438,24.905094,524.743598,963.680996,1243.756421,245.6712554,529.549474,748.196312,816.0,9900.0,4118.554741,57559.494134,57485.054771,173.546903,2913.265451,27896.752671,3954.530323,718.804008,1642.312073,264.128001,299.984543,201.424757
6.0,107836.828757,73.082967,27.968477,24.938915,524.538191,964.477002,1242.607056,245.7022622,529.472942,747.912266,816.0,9900.0,4168.767005,58325.30444,58278.385886,175.300112,2910.085654,27859.195502,3858.115868,718.970664,1643.448163,271.145344,300.429335,201.395789
7.0,108707.364283,73.021212,28.021477,24.906433,524.474467,964.617455,1241.539097,245.76116360000006,529.379537,747.606142,816.0,9900.0,4198.549675,58636.597225,58567.904841,176.277523,2915.752196,27830.389153,3868.895854,720.957407,1644.662226,278.17987,300.557685,201.399097
8.0,109452.663981,72.951341,28.050588,24.898449,524.454577,964.875583,1240.523144,245.7948704000001,529.269068,747.284625,816.0,9900.0,4228.524609,59021.410835,58960.644349,177.282572,2920.118775,27807.381752,3869.931732,724.894968,1645.329055,285.104059,300.581558,201.42024
9.0,110222.37331,72.881219,27.968368,24.879847,524.441909,965.883336,1239.51469,245.81644520000006,529.140609,746.95174,816.0,9900.0,4276.124424,59886.5207,59831.081599,179.009398,2922.802237,27777.117988,3764.34615,728.305949,1646.510112,291.582845,300.39644,201.376314
10.0,110587.312891,72.892945,28.022136,24.93667,524.435381,965.857481,1238.532286,245.83098920000006,528.99537,746.621796,816.0,9900.0,4295.378214,60108.799698,60108.672898,179.609777,2925.295442,27757.60922,3890.918437,732.081173,1647.597733,297.716855,300.241471,201.383988
11.0,111241.066085,72.810039,27.997942,24.87135,524.434906,966.385201,1237.578977,245.83684100000002,528.831588,746.28594,816.0,9900.0,4325.956425,60641.035712,60588.215182,180.692302,2927.063693,27724.770894,3793.40383,735.892886,1647.899436,303.288576,299.898424,201.29268
12.0,111696.681965,72.802312,28.007336,24.869042,524.433054,966.556636,1236.634181,245.8352732000001,528.652046,745.961181,816.0,9900.0,4348.314032,60976.13419,60949.032045,181.448763,2930.430915,27711.053934,3861.673417,741.128621,1649.15052,308.302533,299.570485,201.309226
13.0,111997.846526,72.743439,27.993295,24.900682,524.442164,966.915261,1235.665407,245.81979320000008,528.457185,745.647196,816.0,9900.0,4372.642861,61441.949637,61441.233697,182.292729,2925.107781,27692.429563,3785.254648,745.544444,1648.682394,312.744146,299.138279,201.283469
14.0,112364.994882,72.748287,27.981416,24.882141,524.425844,967.223816,1234.686325,245.82308360000007,528.247794,745.343006,816.0,9900.0,4394.889482,61866.397606,61850.493216,183.066307,2927.298687,27670.722996,3820.283785,748.276929,1649.497298,316.559606,298.672783,201.226858
15.0,112549.098739,72.727616,28.004936,24.907175,524.453749,967.24443,1233.68919,245.80525820000005,528.026291,745.056303,816.0,9900.0,4409.377753,62118.379066,62125.685225,183.531165,2930.892639,27660.493334,3804.082495,755.831744,1649.730629,319.84357,298.332656,201.236598
16.0,112715.698887,72.718574,27.999081,24.933581,524.453317,967.468068,1232.658818,245.77052720000006,527.793619,744.780254,816.0,9900.0,4427.537295,62508.774757,62515.421039,184.152921,2929.042558,27641.472148,3748.69921,759.943372,1649.772623,322.61714,297.865024,201.181196
17.0,113005.298402,72.753693,28.016449,24.891247,524.435091,967.475665,1231.621151,245.74334900000002,527.551158,744.516173,816.0,9900.0,4440.302022,62747.217804,62722.627774,184.569392,2927.639918,27622.923904,3805.125325,764.997701,1650.716738,324.88639,297.50805,201.120149
18.0,113146.495709,72.748894,27.992161,24.922489,524.419255,967.722526,1230.521881,245.7157568,527.30199,744.269246,816.0,9900.0,4458.964287,63189.29441,63189.422251,185.224549,2921.934544,27616.017112,3819.54606,769.306566,1650.96856,326.679519,296.94442,201.127044
19.0,113360.984386,72.738485,28.019787,24.894495,524.444138,967.593189,1229.415354,245.70065840000007,527.047583,744.036026,816.0,9900.0,4467.856994,63353.579299,63327.716488,185.495906,2918.701633,27603.967789,3826.593208,774.525951,1651.32286,328.058873,296.657499,201.096111
20.0,113599.95541,72.726285,27.995059,24.875289,524.439878,967.778006,1228.256044,245.68223360000002,526.79041,743.820843,816.0,9900.0,4484.257286,63759.706874,63726.609828,186.07703,2918.142091,27599.09504,3755.420048,778.984048,1651.17628,329.003952,296.09857,201.107162
21.0,113757.525036,72.769218,27.947052,24.888248,524.430629,968.067793,1227.023417,245.65344080000008,526.53285,743.626947,816.0,9900.0,4503.398864,64270.068887,64250.551226,186.773325,2918.100341,27596.265493,3872.392065,783.818016,1650.66976,329.506444,295.395642,201.127672
22.0,113794.904087,72.724999,28.043227,24.883713,524.451462,967.384391,1225.819679,245.6170754,526.276913,743.45485,816.0,9900.0,4498.183311,64088.653883,64064.809208,186.487521,2914.549899,27592.390009,3816.163051,788.753381,1650.778074,329.82067,295.591378,201.137857
23.0,113902.089432,72.726595,27.970423,24.907228,524.448615,967.88142,1224.515249,245.5894058000001,526.023342,743.296138,816.0,9900.0,4519.420244,64759.914825,64731.772941,187.280083,2909.597137,27582.440654,3764.93305,792.641734,1650.355722,329.852423,294.76342,201.105447
24.0,113989.409536,72.771064,28.004641,24.896548,524.441955,967.600638,1223.203747,245.57013860000004,525.774255,743.152695,816.0,9900.0,4522.699304,64888.328864,64846.983453,187.349058,2908.286955,27577.122073,3878.817787,797.195647,1650.644618,329.710165,294.628827,201.100347
25.0,114083.505621,72.731784,27.986938,24.89995,524.458445,967.64755,1221.839581,245.5435688000001,525.531203,743.022483,816.0,9900.0,4533.498612,65265.267587,65219.652429,187.728433,2900.376944,27573.561786,3807.172101,800.301078,1650.699618,329.409046,294.17538,201.104813
26.0,114016.390028,72.75333,28.007144,24.949978,524.439051,967.4418,1220.443675,245.536502,525.295629,742.904573,816.0,9900.0,4537.471878,65485.761566,65453.979848,187.831964,2894.893018,27568.861005,3825.883039,804.326162,1649.607015,329.087147,294.003146,201.099762
