Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,98098.492425,73.922331,28.015351,24.907358,615.869784,968.527427,1250.148186,245.33118140000008,529.706496,749.024524,2280.383409,9900.0,3822.334642,50461.367635,50325.312185,163.875699,2919.959027,26507.273529,3995.055645,710.704815,1629.861184,236.510002,281.568571,191.096932
1.0,98014.804356,73.626504,27.995312,24.888575,615.933622,968.436359,1250.473332,245.3075870000001,529.710627,749.019845,2279.672535,9900.0,3803.519095,50328.327398,50143.808243,163.259179,2869.771853,28319.882759,4059.744425,711.750534,1640.020454,236.860795,280.698598,203.088095
2.0,97771.807876,73.297302,28.026992,24.902968,615.961174,968.021231,1250.751519,245.57155160000005,529.713549,749.008559,2281.021067,9900.0,3772.000629,50043.218525,49911.039888,162.121198,2863.831193,28727.40188,3994.613543,712.724159,1637.331748,237.490863,279.176971,206.166413
3.0,97513.933103,73.020156,27.993067,24.935187,615.961655,968.244059,1250.895135,245.79954320000004,529.713633,748.965812,2280.661738,9900.0,3764.575396,50168.34369,50114.24581,161.875595,2889.937248,28926.352932,3893.868466,712.451524,1637.138958,238.32315,278.804802,207.907197
4.0,97623.887748,72.803227,27.956302,24.856756,615.97651,968.488965,1250.94025,245.9006726,529.710506,748.920719,2280.186683,9900.0,3764.646779,50293.136986,50213.172683,161.904051,2920.016611,29011.5993,3856.638671,712.487243,1637.635577,239.163302,278.805445,208.895617
5.0,97444.939209,72.597573,28.024718,24.917858,615.99465,968.051228,1250.857034,245.9271506000001,529.706445,748.883707,2280.301418,9900.0,3747.931104,50081.391244,50124.715442,161.227674,2926.675842,29056.609305,3824.409628,712.992523,1637.965988,240.203617,277.957626,209.582708
6.0,97566.083416,72.416699,27.996323,24.896046,616.003506,968.489375,1250.677135,245.99323760000001,529.698448,748.836594,2280.931114,9900.0,3764.110095,50368.59364,50411.952264,161.801572,2929.0474,29054.430281,3750.722545,713.332915,1638.036291,241.251588,278.771927,209.930135
7.0,97730.909719,72.296532,28.004003,24.901987,616.009806,968.659144,1250.428111,246.0833276,529.687913,748.790293,2280.494195,9900.0,3780.087144,50521.059331,50600.364807,162.331026,2939.888979,29062.508882,3661.351496,712.70846,1638.412145,242.25911,279.558028,210.305682
8.0,98006.949104,72.242999,27.988784,24.884001,616.00219,968.935302,1250.123537,246.15012920000007,529.674716,748.744431,2280.615249,9900.0,3802.233852,50743.065684,50837.417871,163.102082,2953.428572,29062.719194,3638.660844,713.94597,1638.051523,243.126326,280.618477,210.603562
9.0,98277.353787,72.203719,27.990473,24.893568,616.028913,969.139274,1249.780213,246.1926290000001,529.659754,748.70318,2280.982526,9900.0,3827.156353,50931.160178,51054.805039,163.951739,2965.75838,29059.85641,3691.054315,713.080713,1638.643489,243.822374,281.769107,210.85339
10.0,98508.181739,72.122797,28.038821,24.907847,615.997056,969.048679,1249.411256,246.22225340000008,529.642953,748.666473,2280.112821,9900.0,3843.437082,50953.233003,51100.36069,164.453715,2969.521378,29051.054915,3673.762014,714.531949,1639.051905,244.409616,282.495395,211.039723
11.0,98895.335493,72.058268,27.997971,24.880325,615.984683,969.532469,1249.025779,246.26907320000007,529.623985,748.630006,2280.237682,9900.0,3880.616175,51308.884615,51443.768781,165.778192,2976.076206,29037.658144,3646.286936,715.133724,1638.812442,244.72917,284.079559,211.173793
12.0,99230.84399,72.01578,27.980862,24.879795,615.999054,969.813143,1248.634336,246.30920420000004,529.604455,748.603913,2280.790316,9900.0,3914.887166,51553.015392,51710.548132,166.975922,2982.103006,29037.261374,3650.695753,715.372409,1638.831537,244.740935,285.443779,211.370657
13.0,99426.257267,71.971721,27.97203,24.910867,615.990981,970.025537,1248.231705,246.34396040000007,529.58499,748.589801,2279.755662,9900.0,3946.836892,51766.593034,51968.683148,168.081986,2991.524135,29035.340624,3697.29217,716.408892,1639.429786,244.464692,286.630172,211.54103
14.0,99680.047845,71.891374,28.006889,24.902107,615.999633,969.94812,1247.840904,246.36082640000006,529.56562,748.584556,2280.904663,9900.0,3966.854995,51785.991162,51965.216612,168.735303,2992.591845,29030.074915,3558.183157,716.070117,1638.452345,243.955855,287.330878,211.675071
15.0,99968.195404,71.919133,27.970799,24.889784,616.007524,970.313838,1247.458231,246.39320120000008,529.546881,748.588431,2280.324825,9900.0,4004.289342,52077.135966,52256.82907,170.066424,3004.945502,29026.22182,3596.771722,716.671841,1639.010962,243.133269,288.550241,211.80273
16.0,100241.634567,71.913516,28.029073,24.861146,616.005493,970.033084,1247.101747,246.39187820000004,529.530135,748.607801,2280.324425,9900.0,4018.56194,51970.017077,52133.267084,170.498575,3004.866552,29030.860148,3678.624702,716.421865,1638.780876,242.100778,288.983618,211.972428
17.0,100444.492826,71.851113,28.018223,24.87085,615.997455,970.189167,1246.752454,246.41255660000002,529.515709,748.637924,2280.199997,9900.0,4047.072446,52135.579599,52317.217905,171.493495,3010.327216,29031.065881,3647.59071,717.902451,1638.078633,240.863814,289.795156,212.100954
18.0,100589.382053,71.812142,27.996357,24.881863,616.007763,970.405031,1246.413899,246.42242600000006,529.503921,748.679169,2281.045719,9900.0,4077.632084,52332.618848,52531.112581,172.570878,3011.195016,29033.56119,3662.692271,717.316149,1638.442431,239.410762,290.584038,212.235448
19.0,100675.480697,71.765347,27.982589,24.904572,615.981044,970.541848,1246.086084,246.44022980000003,529.495316,748.731897,2280.142658,9900.0,4104.424861,52483.17125,52693.830005,173.50937,3006.970448,29035.914779,3564.140751,717.852929,1637.89303,237.768539,291.205188,212.359799
20.0,100772.297694,71.798842,28.004676,24.898082,615.982566,970.469097,1245.780494,246.47579600000006,529.49024,748.792586,2280.084279,9900.0,4123.080643,52492.580932,52688.892483,174.130941,3021.409524,29039.326168,3649.684451,717.93058,1637.948753,235.988326,291.598142,212.483669
21.0,100844.909429,71.761827,27.989286,24.908809,616.008993,970.60775,1245.490251,246.45950060000007,529.489166,748.862455,2280.874405,9900.0,4148.756248,52631.409689,52833.103358,175.03437,3023.1982,29046.828118,3677.402064,718.027389,1637.252409,234.073462,292.084498,212.627975
22.0,100909.430211,71.70577,28.011745,24.908947,615.998878,970.478696,1245.225847,246.45833060000007,529.492459,748.940419,2280.661161,9900.0,4164.550925,52599.989538,52788.8041,175.557676,3016.573563,29047.955877,3528.981109,717.733661,1637.566748,232.092359,292.352064,212.722298
23.0,100989.845743,71.767855,27.999234,24.898874,616.001658,970.583,1244.979652,246.48837080000004,529.50025,749.025343,2281.196251,9900.0,4187.377094,52709.775398,52893.369298,176.360904,3022.524957,29053.493249,3545.32637,718.372691,1637.602008,230.02492,292.695084,212.838853
24.0,100975.030329,71.816795,28.026202,24.928016,616.00073,970.420768,1244.750952,246.49261880000006,529.513247,749.117983,2280.51501,9900.0,4199.880984,52656.21904,52848.854084,176.7635,3031.149744,29065.331549,3586.894883,718.147278,1636.65179,227.975444,292.86098,212.992085
25.0,100979.842276,71.831205,28.017585,24.92786,615.996684,970.485506,1244.537839,246.4770344,529.530628,749.21364,2280.523344,9900.0,4218.963631,52735.30845,52922.099242,177.432647,3034.539967,29065.888885,3541.668674,717.011344,1636.329893,225.930909,293.083476,213.069326
26.0,101065.445908,71.878738,28.04118,24.900641,615.992296,970.357753,1244.353698,246.46737020000006,529.552971,749.315479,2280.722261,9900.0,4230.976617,52684.848387,52836.594861,177.826058,3036.321239,29069.699969,3742.553736,716.051958,1636.629607,223.908761,293.204447,213.160206
27.0,101041.053831,71.778262,28.020308,24.914982,616.0122,970.442769,1244.17905,246.46425440000004,529.580778,749.422453,2280.686371,9900.0,4250.75283,52774.290441,52955.683625,178.531068,3035.58857,29078.776964,3632.663351,715.547286,1636.340561,221.909272,293.370739,213.280198
28.0,101067.006548,71.762008,27.983181,24.898391,616.012034,970.636589,1244.021249,246.4714508000001,529.613683,749.531776,2281.037704,9900.0,4273.420075,52921.710668,53091.985719,179.355924,3034.067289,29085.564445,3522.073934,715.626086,1636.016387,219.865144,293.510573,213.382949
29.0,101026.514881,71.83121,27.98191,24.905843,616.003598,970.58079,1243.88044,246.48552320000007,529.652382,749.648995,2280.86532,9900.0,4287.356269,52916.35574,53093.854209,179.839669,3039.294776,29099.333481,3611.114988,715.725029,1635.406399,217.820284,293.569249,213.527848
30.0,101080.415046,71.832584,27.992406,24.87155,615.994297,970.478561,1243.765043,246.4820132,529.696361,749.771041,2280.06003,9900.0,4297.88763,52869.773441,53012.418537,180.196563,3045.24198,29110.090828,3720.567896,713.082609,1635.974134,215.778046,293.599614,213.652361
31.0,100990.029923,71.750567,28.022543,24.896833,616.00048,970.286019,1243.659049,246.4681964,529.746184,749.89995,2280.841174,9900.0,4304.782076,52776.127477,52944.536974,180.401012,3041.495267,29122.859858,3554.842796,714.331265,1634.872663,213.835034,293.612912,213.786338
32.0,100945.26518,71.795866,27.994827,24.8926,615.994542,970.403388,1243.567631,246.47874800000008,529.800665,750.027573,2279.906114,9900.0,4322.031022,52864.585383,53025.565863,181.028313,3042.002203,29126.495584,3640.309788,711.263657,1634.569738,211.947066,293.623156,213.859542
33.0,100939.467577,71.779432,28.006503,24.870725,616.001652,970.309557,1243.496053,246.48710540000005,529.859903,750.158955,2280.925848,9900.0,4330.781895,52815.559244,52955.680469,181.320702,3044.595929,29137.710632,3536.242472,710.914978,1634.492031,210.120981,293.615673,213.980105
34.0,100832.375734,71.840215,27.99385,24.89473,615.999246,970.325977,1243.429781,246.48884960000007,529.924102,750.292223,2280.726613,9900.0,4343.566324,52843.48128,53009.119854,181.774957,3047.806173,29149.384994,3653.526184,710.526515,1634.436399,208.381175,293.589248,214.102212
35.0,100742.087036,71.813702,28.002416,24.895836,616.007029,970.245914,1243.377115,246.48581120000006,529.992117,750.422843,2280.771599,9900.0,4351.41432,52800.631015,52954.615495,182.037883,3045.69192,29155.068823,3585.064234,709.09194,1633.970673,206.747852,293.563821,214.184673
36.0,100659.710519,71.841137,28.000889,24.895172,615.999539,970.236581,1243.334464,246.49654100000006,530.063532,750.55096,2280.785805,9900.0,4361.399527,52803.00777,52952.209138,182.385038,3047.127504,29161.559469,3602.02828,707.942279,1633.934072,205.216351,293.521295,214.270062
