Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,97500.408241,74.203585,27.984852,24.935557,616.668941,969.569743,1250.271316,245.33658860000003,529.706496,749.024524,2003.732462,9900.0,3812.178541,49856.993958,49828.785681,163.537815,2926.51146,26507.273463,4004.020612,710.699759,1629.829862,235.899128,282.956434,191.096932
1.0,97078.786265,74.23328,27.963749,24.919822,616.372388,969.429896,1250.729156,245.19373160000004,529.71636,749.051424,2004.181752,9900.0,3782.65294,49685.427278,49519.960187,162.553997,2886.823503,26667.368861,4123.053932,711.58891,1639.715716,235.151771,281.578878,192.168306
2.0,96683.635648,74.197432,27.958147,24.90507,616.205446,969.066221,1251.139069,245.28139520000002,529.731272,749.094069,2003.335482,9900.0,3746.878712,49413.297291,49246.089145,161.313209,2865.453723,26707.913358,4092.312367,711.281949,1636.456609,234.230522,279.818104,192.465093
3.0,96305.285491,74.201685,27.964327,24.899762,616.106935,968.756061,1251.419794,245.40236420000002,529.750658,749.128052,2002.306785,9900.0,3715.747472,49201.629099,49078.023517,160.210479,2879.686365,26763.194918,4119.776344,711.802749,1635.491132,233.250797,278.208163,192.865386
4.0,95933.499567,74.176677,28.003696,24.920271,616.040252,968.355265,1251.553245,245.41430540000005,529.77409,749.176512,2002.046416,9900.0,3685.217303,48965.947387,48904.71557,159.089707,2887.426149,26796.469225,4086.760276,711.501847,1636.002441,232.364521,276.562017,193.128583
5.0,95899.510091,74.171361,28.004704,24.863852,616.032826,968.322587,1251.571679,245.40320660000003,529.800475,749.228668,2002.002139,9900.0,3672.743545,48938.94231,48864.283207,158.643174,2892.931572,26815.691108,4143.059504,710.267574,1635.36228,231.50804,275.869306,193.195212
6.0,95705.680316,74.119948,28.004634,24.933967,616.023116,968.390715,1251.460424,245.38820180000008,529.831356,749.286704,2002.153889,9900.0,3672.54213,49029.350045,49071.931084,158.611216,2889.860882,26814.604447,4083.858212,708.523789,1635.336076,230.743252,275.854193,193.324794
7.0,95861.435039,74.116081,27.983962,24.886907,615.992614,968.677298,1251.273567,245.40154520000004,529.865042,749.340828,2001.185095,9900.0,3683.867173,49224.004745,49245.824653,159.013434,2888.977994,26814.530523,4121.972887,708.790483,1634.768916,229.922159,276.478139,193.358086
8.0,95948.740086,74.084856,28.017872,24.914545,616.01478,968.596187,1251.019645,245.4192734000001,529.903467,749.399947,2002.086087,9900.0,3690.231814,49234.570628,49317.04805,159.182693,2885.596445,26834.190508,4057.924891,705.925637,1635.183904,229.116029,276.823939,193.515572
9.0,96196.490414,74.105979,27.991674,24.911983,615.999683,969.029594,1250.719662,245.44923800000007,529.945267,749.456586,2001.69727,9900.0,3718.925531,49543.608619,49635.976111,160.192568,2894.759529,26842.909803,4106.873491,704.631277,1635.587224,228.197463,278.356942,193.602293
10.0,96451.953545,74.084084,28.003263,24.907565,616.004428,969.065753,1250.38788,245.44006520000008,529.99139,749.515452,2001.731266,9900.0,3735.704235,49627.573975,49742.651673,160.752127,2894.411727,26859.491614,4097.133746,704.174304,1634.507734,227.174816,279.226231,193.738417
11.0,96802.992272,74.070185,27.998791,24.889271,616.011032,969.319308,1250.039828,245.44778180000006,530.041517,749.577535,2002.077674,9900.0,3763.816736,49837.315925,49951.541132,161.723658,2895.513613,26870.837457,4162.043584,703.141771,1634.453128,225.977228,280.638544,193.837406
12.0,97004.827694,74.007099,27.967759,24.939456,616.019347,969.68632,1249.668819,245.45731460000002,530.096136,749.648816,2002.347045,9900.0,3799.251463,50134.379652,50311.440638,162.971798,2889.625396,26890.992031,4107.447251,702.454921,1635.050486,224.588731,282.336053,193.991663
13.0,97324.323873,73.990567,27.992002,24.914642,616.024306,969.725495,1249.305022,245.49285020000005,530.15452,749.723541,2002.078441,9900.0,3822.344825,50214.588248,50364.181561,163.742538,2896.603623,26904.651752,4102.5635,701.590787,1634.469929,223.005028,283.391934,194.104019
14.0,97659.771257,73.973471,28.016572,24.892581,615.991296,969.682407,1248.948547,245.49425780000007,530.217499,749.805718,2001.96786,9900.0,3843.127907,50255.01183,50399.168017,164.433693,2898.32427,26928.156867,4056.189376,699.536685,1634.503869,221.255006,284.307206,194.2829
15.0,97936.64785,73.990978,28.024951,24.897281,616.005725,969.769967,1248.597629,245.49992600000007,530.285342,749.897946,2001.934943,9900.0,3869.376332,50372.718238,50533.020976,165.329375,2902.601399,26946.9002,4117.114216,697.868551,1633.47433,219.355555,285.414893,194.422838
16.0,98300.117887,73.95927,27.986402,24.871473,615.982576,970.139933,1248.26186,245.49832400000003,530.358059,749.998409,2001.325792,9900.0,3906.424361,50651.646014,50797.076805,166.651638,2904.349154,26964.787527,4148.73001,694.26346,1633.864604,217.205903,286.884726,194.559538
17.0,98562.614487,73.902515,27.981962,24.867244,615.991821,970.221734,1247.941217,245.5024316000001,530.436972,750.113676,2001.683483,9900.0,3933.977081,50762.377198,50928.268424,167.607595,2901.631436,26989.515848,4020.839021,694.10319,1633.326831,214.832381,287.90484,194.738451
18.0,98677.855232,73.945855,28.035475,24.891998,615.999695,969.970042,1247.629042,245.52472640000008,530.522179,750.239624,2001.383201,9900.0,3946.305687,50674.590605,50865.243663,167.973259,2900.734118,27013.585974,4055.112634,691.591923,1633.178182,212.384713,288.34071,194.913108
19.0,98818.324067,73.96483,28.015592,24.907263,616.008897,970.21607,1247.327721,245.54975720000002,530.612392,750.370697,2001.689948,9900.0,3975.95171,50875.372029,51066.113226,169.017695,2903.069343,27030.957604,4067.74571,688.860647,1632.193678,209.832899,289.335795,195.046041
20.0,98984.221651,73.973425,27.992257,24.906432,616.008335,970.417793,1247.047557,245.56599680000005,530.708073,750.508487,2001.837228,9900.0,4005.206681,51044.743985,51227.456186,170.054538,2909.118977,27049.472084,4090.287251,686.620536,1632.450731,207.148961,290.242999,195.186182
21.0,99164.60703,73.960976,27.986113,24.886438,616.000632,970.484429,1246.789569,245.56599320000007,530.809763,750.655186,2001.510455,9900.0,4028.745265,51130.233824,51301.954519,170.876307,2910.492779,27069.924794,4075.935804,683.739425,1631.534571,204.32945,290.917814,195.33843
