Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,97586.163212,73.408069,27.991807,24.927996,616.290353,968.763275,1250.087154,245.3336060000001,529.706496,749.024524,2130.569343,9900.0,3800.709316,50017.396562,50071.458052,162.959123,2908.038418,26507.273467,3978.746,710.703096,1629.848699,236.28848,287.569371,191.096932
1.0,97402.706915,72.527997,27.969581,24.903205,616.151047,968.933434,1250.299967,245.5387808,529.71287,749.032215,2130.775281,9900.0,3791.113999,50058.526889,49983.914733,162.661264,2849.713444,31419.28477,3932.680708,713.008524,1640.467466,236.152759,287.14329,222.911038
2.0,97290.548214,71.68668,28.007007,24.869575,616.092475,968.556009,1250.49635,246.09057800000002,529.721302,749.045932,2130.319505,9900.0,3766.704268,49801.550757,49711.800587,161.772471,2856.37758,32508.038349,3717.648197,711.401174,1635.794091,236.012495,286.0212,230.931897
3.0,97087.830107,71.006589,28.000259,24.905684,616.057456,968.549676,1250.59486,246.55487720000002,529.731385,749.043693,2130.320629,9900.0,3757.98881,49800.001605,49775.468267,161.460269,2918.571081,32965.646856,3514.334884,711.916943,1637.040202,235.912239,285.606867,235.102698
4.0,96977.8424,70.449939,27.996112,24.919041,616.005171,968.621759,1250.598433,246.7920362,529.742245,749.049403,2129.684404,9900.0,3754.763381,49852.642055,49855.034011,161.336662,2970.98075,33144.728061,3359.708709,710.433147,1636.456128,235.837379,285.450289,237.512584
5.0,96958.104984,69.989108,28.027743,24.90949,616.008896,968.48434,1250.521266,246.9520778,529.753784,749.056022,2130.049517,9900.0,3748.090311,49788.587049,49808.413571,161.05891,2995.931008,33199.877436,3259.175438,711.546517,1637.00091,235.812089,285.12692,239.056335
6.0,97174.827966,69.604519,27.994265,24.872258,616.014871,968.846369,1250.387257,247.14890960000002,529.765997,749.064307,2130.42053,9900.0,3765.52315,50019.838557,50026.476047,161.688845,3011.198742,33210.866145,3166.740873,709.842498,1636.336093,235.683951,285.956108,240.214528
7.0,97305.718185,69.298428,27.9889,24.881498,615.997759,968.938642,1250.194691,247.37570960000008,529.780232,749.079695,2129.653786,9900.0,3778.211818,50123.075618,50183.333217,162.121163,3036.901595,33215.888904,3077.270022,710.260326,1636.449857,235.456664,286.544038,241.233136
8.0,97435.100026,69.060632,28.029917,24.890464,615.994422,968.850286,1249.957428,247.57128500000007,529.7965,749.099909,2129.808313,9900.0,3785.258814,50120.422844,50204.517776,162.311067,3068.776381,33205.814831,2925.940679,709.488518,1636.745565,235.181761,286.864514,242.072181
9.0,97601.056373,68.930312,27.974617,24.913484,616.008384,969.36428,1249.676679,247.72420400000004,529.814605,749.120508,2130.039089,9900.0,3815.876117,50479.911662,50593.35646,163.418098,3099.031172,33183.080165,2905.499575,709.374421,1636.310242,234.744141,288.216149,242.750461
