Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,98355.302057,73.377482,28.000101,24.891589,615.527525,968.326753,1249.887182,245.27406200000001,529.706496,749.024524,2397.256855,9900.0,3841.580325,50891.379122,50893.366364,164.462428,2906.554446,26507.273531,3976.715645,710.771144,1630.392523,243.886534,283.022613,191.096932
1.0,98552.97864,72.47224,27.970398,24.892628,615.727928,968.663121,1249.753766,245.41494440000008,529.626947,748.587388,2395.501756,9900.0,3859.743289,51099.487886,51115.236001,165.121933,2836.314197,31079.564562,3943.189453,714.949045,1648.049459,257.773542,283.807752,220.924486
2.0,98687.140756,71.60811,28.011407,24.885287,615.861332,968.463099,1249.637738,245.93780840000008,529.462223,747.884133,2396.877717,9900.0,3856.527724,50989.455185,51006.842864,164.969075,2828.968682,31698.170006,3777.076118,721.021437,1651.329292,277.071342,283.670972,226.191267
3.0,98879.694795,70.878858,28.012731,24.868203,615.931739,968.598557,1249.551472,246.393833,529.20914,746.969498,2397.220999,9900.0,3866.018279,51073.419041,51069.936003,165.30053,2887.24833,31721.303583,3472.651497,728.435001,1657.583512,300.809447,284.073981,227.749086
4.0,98926.140767,70.350816,27.977507,24.907368,615.935507,968.903457,1249.471353,246.59027780000008,528.866929,745.942227,2397.135256,9900.0,3880.849637,51280.05793,51316.460455,165.849112,2936.494006,31515.941068,3337.219112,737.416418,1661.363759,328.136578,284.688805,227.76739
5.0,99038.414296,69.902981,28.015892,24.877445,615.97764,968.705704,1249.429535,246.6821768,528.435696,744.847949,2397.203676,9900.0,3876.643757,51156.487232,51159.871432,165.668529,2955.980048,31203.828781,3219.46024,750.451356,1665.162866,358.363967,284.516995,226.953334
6.0,99111.175127,69.543675,28.00149,24.887854,615.976934,968.879524,1249.402626,246.7942448000001,527.918455,743.72528,2397.515435,9900.0,3885.403479,51267.788976,51278.789304,165.98824,2964.900447,30873.539984,3097.827192,763.448951,1668.706768,390.835013,284.875132,225.856514
7.0,99111.691271,69.283377,27.981592,24.915636,615.989284,969.065552,1249.388328,246.91956800000003,527.319388,742.592772,2397.87271,9900.0,3894.424538,51384.863091,51412.810353,166.321308,2973.720286,30542.599625,2981.997101,779.553855,1672.486867,424.991749,285.237468,224.610959
8.0,99155.168301,69.116369,27.99346,24.899359,616.001651,968.996287,1249.398797,247.0259714000001,526.644895,741.460907,2397.929716,9900.0,3892.911811,51334.656435,51341.716919,166.260317,2994.473427,30212.783362,3022.036381,794.322963,1674.098948,460.371163,285.177757,223.25204
9.0,99188.097704,68.916877,28.0153,24.887217,615.995477,968.876057,1249.424618,247.06509620000003,525.903324,740.338518,2397.983832,9900.0,3888.867657,51257.103086,51256.126676,166.099703,3000.423606,29893.856929,2934.163629,809.773,1676.584552,496.600373,285.016146,221.836793
10.0,99182.523048,68.788331,27.979706,24.904876,616.001245,969.141111,1249.452229,247.09779680000005,525.103944,739.230872,2398.367925,9900.0,3898.265097,51414.013913,51427.20101,166.462238,3009.526226,29577.038888,2815.55004,825.398377,1679.351902,533.284694,285.390716,220.336624
11.0,99157.588579,68.749225,28.001906,24.901986,615.984195,968.9933,1249.493367,247.09805060000002,524.256342,738.136208,2397.88696,9900.0,3892.851921,51317.811433,51324.720414,166.252902,3021.114008,29271.80912,2813.478903,840.956984,1680.872173,570.175263,285.176217,218.821345
12.0,99236.296419,68.710025,27.977446,24.869769,615.986875,969.145881,1249.547626,247.05913280000004,523.370185,737.053278,2397.749246,9900.0,3897.038327,51392.263364,51372.754329,166.427795,3020.923631,28976.09734,2802.529208,856.368157,1683.497694,606.946096,285.342972,217.286405
