Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,98017.902091,74.185454,27.985828,24.899005,615.817983,968.45298,1249.880854,245.26544360000008,529.706496,749.024524,2294.390887,9900.0,3824.635942,50579.736615,50670.810006,163.779502,2925.174098,26507.27353,4002.190847,710.772588,1630.445053,245.35613,286.715684,191.096932
1.0,98056.544348,74.203673,28.013264,24.905923,615.906391,968.496198,1249.740607,245.0317316000001,529.616418,748.531914,2294.96546,9900.0,3827.560463,50611.144945,50659.644536,163.851906,2874.478277,26167.921146,4043.581461,715.33018,1649.089307,262.105493,286.841558,188.977052
2.0,98199.171362,74.22933,28.024972,24.897781,615.934519,968.566736,1249.624842,245.0523182000001,529.42952,747.735839,2295.330469,9900.0,3833.971683,50662.367337,50678.152145,164.06593,2836.269211,25652.449983,4149.070787,721.419047,1652.775315,285.362709,287.115677,185.649525
3.0,98356.333534,74.208734,27.955485,24.898702,615.97264,969.115534,1249.530032,245.13559700000008,529.142478,746.704845,2295.031798,9900.0,3857.845172,51003.324318,51022.923389,164.967968,2840.419082,25186.371935,4158.005545,729.375184,1660.206333,313.855126,288.105408,182.600208
4.0,98531.547305,74.184191,27.98941,24.863123,615.983295,968.871315,1249.488539,245.08937660000004,528.754708,745.548896,2295.692712,9900.0,3854.576553,50855.796564,50843.485098,164.828038,2852.141413,24735.263903,4126.379936,741.919719,1664.699215,346.644293,287.9738,179.606681
5.0,98494.693719,74.17864,27.997409,24.90924,616.015129,968.882169,1249.454759,244.9467482000001,528.267576,744.322467,2296.572251,9900.0,3857.840287,50878.591604,50911.813433,164.930979,2833.137697,24283.985347,4099.019222,754.980321,1668.931797,382.928114,288.106521,176.581909
6.0,98524.441317,74.20884,27.993518,24.905431,615.988364,968.957341,1249.447135,244.8568526,527.683069,743.061664,2295.586975,9900.0,3860.649821,50921.529593,50932.819683,165.03589,2810.49178,23841.555192,4167.596754,770.025132,1672.037335,421.919884,288.22045,173.54345
7.0,98545.837838,74.203913,28.001721,24.909547,615.99546,968.924511,1249.46601,244.78834640000005,527.007443,741.792687,2295.578912,9900.0,3860.825115,50895.191693,50896.650505,165.037111,2795.773795,23430.211476,4078.554525,786.172412,1675.439571,462.98374,288.228097,170.701129
8.0,98551.875295,74.278607,27.991903,24.919943,615.989219,969.039145,1249.49812,244.68857060000005,526.248435,740.52791,2296.003433,9900.0,3864.738953,50959.304479,50961.28656,165.184222,2791.6072,23033.804354,4096.849942,802.954269,1678.43005,505.533757,288.385162,167.928317
9.0,98661.314401,74.340945,28.028388,24.866846,615.998367,968.758051,1249.564262,244.52398040000008,525.415629,739.27263,2295.66624,9900.0,3853.716705,50766.446067,50721.733299,164.772134,2766.567053,22645.49863,4079.566257,820.934949,1680.558479,549.107321,287.941353,165.190944
10.0,98547.452645,74.433074,27.984267,24.926823,616.014114,969.025036,1249.609666,244.39780040000002,524.52038,738.033177,2296.0236,9900.0,3862.102801,50933.173133,50954.213899,165.103715,2745.53756,22271.75129,4093.767993,837.790138,1683.976038,593.294493,288.280338,162.529287
11.0,98568.194204,74.527389,27.981375,24.900898,615.986527,969.081923,1249.672748,244.26544100000004,523.572901,736.805058,2295.47959,9900.0,3862.089622,50948.173411,50931.912053,165.109541,2728.86272,21907.055758,4164.407773,855.134147,1686.013782,637.681984,288.280182,159.915205
12.0,98525.270127,74.5766,27.986684,24.902941,615.989684,969.000008,1249.735948,244.10791940000004,522.585569,735.591929,2295.213756,9900.0,3857.456968,50890.043772,50883.413996,164.943852,2709.396746,21561.603376,4134.909203,870.335118,1688.150834,682.014844,288.093655,157.418381
13.0,98455.646533,74.659381,28.015124,24.908765,616.001606,968.815068,1249.798768,243.94434440000006,521.56921,734.393367,2296.028334,9900.0,3848.26791,50767.546154,50760.121188,164.595895,2678.986651,21222.390069,4141.569509,884.673605,1690.215601,726.111601,287.718255,154.952562
14.0,98363.743386,74.755695,28.024872,24.928046,615.991247,968.770233,1249.852236,243.81648860000004,520.534253,733.206299,2295.976593,9900.0,3843.328108,50733.928223,50732.784732,164.412911,2653.372726,20892.90267,4153.90677,874.799162,1692.22077,769.797269,287.513443,152.543876
15.0,98426.643374,74.857636,27.974063,24.902708,616.003815,969.122459,1249.906465,243.68587160000007,519.490178,732.028208,2296.327656,9900.0,3853.381066,50924.922212,50897.269565,164.816166,2631.163978,20575.601942,4210.230749,867.248153,1693.656882,812.750185,287.928057,150.213239
16.0,98315.382671,74.928523,27.983793,24.935731,615.990517,969.016681,1249.946829,243.5408132,518.448801,730.865149,2295.701951,9900.0,3848.569475,50866.388358,50878.051817,164.635481,2613.424818,20274.913062,4143.194165,861.394274,1695.044344,854.924131,287.730416,147.991414
17.0,98321.474843,75.060156,28.030251,24.907185,616.006004,968.717515,1249.997891,243.3712928,517.416515,729.711395,2295.662281,9900.0,3835.044519,50667.386774,50638.460617,164.121937,2593.954294,19974.584252,4178.97444,856.760705,1696.224686,896.25029,287.165764,145.768289
18.0,98441.428278,75.172845,28.007786,24.859073,615.993242,968.823662,1250.046418,243.19749380000005,516.398393,728.568087,2295.661365,9900.0,3836.035294,50716.404663,50663.667543,164.182783,2568.828277,19686.897958,4231.717525,852.98584,1698.368962,936.544322,287.207744,143.627611
19.0,98286.597485,75.258046,28.011082,24.924122,615.998592,968.787101,1250.064013,243.04432100000002,515.398541,727.43946,2295.560918,9900.0,3833.731285,50710.546343,50730.557277,164.09181,2540.272341,19415.547255,4189.926974,849.799214,1698.148363,975.856118,287.109574,141.59692
20.0,98280.872599,75.392031,28.043105,24.904439,616.001225,968.626855,1250.08675,242.91628160000008,514.418872,726.315975,2296.396492,9900.0,3824.495861,50600.330848,50580.360519,163.740158,2518.234996,19140.841793,4255.287441,846.988184,1699.47304,1014.129422,286.714384,139.543368
21.0,98308.138377,75.48632,28.002364,24.899897,615.991887,968.926272,1250.093394,242.77728740000003,513.462236,725.204785,2295.948944,9900.0,3833.659341,50779.20592,50766.961374,164.09803,2496.067202,18883.273968,4252.438811,844.391773,1700.074294,1051.225699,287.106285,137.608531
