Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,97868.253765,74.280967,28.009014,24.896722,616.474403,969.438294,1250.08332,245.33533580000002,529.706496,749.024524,2071.044229,9900.0,3831.867071,50143.924004,50190.311572,164.199036,2928.292075,26507.273538,4006.456829,710.699566,1629.829975,235.985557,281.01569,191.096932
1.0,97713.259676,74.400787,27.986732,24.895522,616.246294,969.571228,1250.159898,245.15599280000006,529.715819,749.047943,2072.625145,9900.0,3833.23134,50220.225312,50228.373763,164.270703,3578.447008,26198.568318,4169.591505,713.090519,1639.476221,235.335156,281.077482,189.030835
2.0,97562.681819,73.912734,27.99776,24.903514,616.15051,969.399122,1250.230346,242.76351380000003,529.72949,749.085236,2072.228753,9900.0,3824.207434,50113.580041,50115.444748,163.947047,3550.060136,26164.678638,4131.230944,711.496402,1636.39372,234.488815,280.666012,188.43273
3.0,97515.152213,73.43465,28.019715,24.867858,616.084127,969.126547,1250.302286,241.704419,529.746852,749.112345,2071.13986,9900.0,3809.735177,49937.43116,49903.418431,163.426904,3521.922466,25860.027927,4041.623999,710.872547,1635.811197,233.520104,279.993754,186.510841
4.0,97353.570056,73.024425,27.994944,24.913774,616.062141,969.274104,1250.353443,241.16013860000004,529.768561,749.156267,2072.017377,9900.0,3812.872628,50027.919275,50031.684272,163.557736,3497.319271,25923.496185,3801.524414,710.737199,1636.107053,232.46308,280.140498,186.70042
5.0,97265.144412,72.802409,27.985721,24.904926,616.032634,969.256882,1250.403287,240.83418920000005,529.793766,749.208593,2071.37422,9900.0,3808.332566,50006.219168,49990.732632,163.411563,3482.183849,25996.658805,3784.357114,709.718949,1634.866543,231.329862,279.92746,186.998697
6.0,97150.7141,72.594071,28.021156,24.907899,616.004723,968.96731,1250.445898,240.5855894000001,529.822959,749.2679,2070.500972,9900.0,3794.226274,49830.871427,49814.674252,162.885283,3468.142531,26075.440552,3733.63848,709.506528,1635.45016,230.226078,279.255565,187.364443
7.0,97156.529733,72.425379,28.000877,24.880767,616.011177,969.012955,1250.487279,240.37790540000006,529.854557,749.329583,2071.316248,9900.0,3791.213622,49842.333746,49796.995736,162.805902,3456.443475,26144.931668,3695.456421,708.95442,1635.629759,229.110265,279.1104,187.696106
8.0,97180.295588,72.285755,27.980257,24.867516,616.005027,969.098648,1250.5312,240.18845900000002,529.887087,749.39366,2071.190591,9900.0,3793.293854,49884.158423,49834.015602,162.901723,3446.550423,26216.992373,3603.738753,707.119034,1634.311073,227.954435,279.21091,188.065356
9.0,97018.676628,72.216071,28.000479,24.904667,615.991826,968.883362,1250.552026,240.00718460000002,529.917702,749.461948,2070.78053,9900.0,3782.559395,49767.407299,49765.040746,162.503756,3440.347077,26286.482451,3590.563318,708.093067,1635.2903,226.876235,278.688791,188.436335
10.0,96960.381831,72.153327,27.997521,24.905675,615.990592,968.893439,1250.566918,239.8234856,529.941256,749.527828,2070.742975,9900.0,3778.395158,49765.571124,49741.655175,162.363239,3434.790998,26342.91325,3519.641903,708.248518,1635.494595,225.865761,278.484133,188.739495
11.0,96876.963394,72.141931,28.011248,24.917836,616.008004,968.791662,1250.573682,239.64166760000006,529.953689,749.589794,2070.862338,9900.0,3771.938949,49704.401177,49687.722439,162.123837,3431.958669,26399.015637,3539.509203,708.176796,1634.494079,224.961241,278.164265,189.052604
12.0,96923.207752,72.10972,28.018959,24.882801,615.976127,968.697808,1250.583615,239.45714780000006,529.950532,749.648094,2070.7255,9900.0,3764.889147,49641.309556,49590.558616,161.874883,3428.396873,26450.159626,3599.966696,710.011629,1634.831709,224.139654,277.811955,189.344256
13.0,96867.51128,72.02651,28.039877,24.907115,616.026194,968.542394,1250.578751,239.27834660000008,529.928723,749.707725,2070.995292,9900.0,3756.502801,49553.821052,49528.833329,161.55983,3422.628657,26503.993869,3574.387983,712.859937,1634.654236,223.466801,277.387764,189.662392
14.0,96839.67084,71.9609,28.018562,24.925097,615.999802,968.718587,1250.562115,239.11442420000006,529.883812,749.760204,2071.259224,9900.0,3760.301329,49663.812839,49644.405701,161.711862,3417.911246,26547.461433,3485.039571,718.397919,1634.409192,222.890657,277.580037,189.922228
15.0,96882.882447,71.96179,27.988663,24.91667,615.99369,968.927255,1250.546406,238.95995720000002,529.813206,749.80767,2071.047011,9900.0,3766.754427,49786.51517,49756.810854,161.967546,3416.562755,26591.243984,3497.020403,722.547562,1635.641256,222.329134,277.904808,190.191323
16.0,96927.327152,71.948591,28.000792,24.900682,615.990205,968.777837,1250.53328,238.80472340000006,529.715651,749.85381,2070.409242,9900.0,3760.437673,49699.398627,49663.352906,161.73762,3414.725981,26638.605374,3492.623631,728.333226,1634.886744,221.809298,277.586893,190.489474
17.0,96943.253936,71.93467,28.024544,24.894155,615.983561,968.602192,1250.516444,238.65524240000002,529.590206,749.897302,2071.131803,9900.0,3753.270273,49601.121815,49570.57378,161.464281,3413.015273,26682.998422,3472.643925,736.799163,1635.070937,221.371537,277.222606,190.773879
18.0,97046.965331,71.932302,27.98759,24.878719,616.018778,968.874773,1250.49971,238.51305680000007,529.436127,749.940165,2071.452176,9900.0,3761.905067,49758.478904,49715.892088,161.80373,3412.010426,26722.889222,3441.983504,744.786759,1634.743815,220.910558,277.66087,191.034304
19.0,97055.118156,71.949794,27.979331,24.890346,616.004409,968.890579,1250.478809,238.37660600000007,529.254377,749.98549,2070.763879,9900.0,3763.336917,49779.073182,49761.996053,161.86045,3412.078733,26765.90318,3523.361732,755.244299,1635.070195,220.442549,277.73283,191.318512
20.0,96946.909824,71.900132,28.014233,24.923183,616.007872,968.65948,1250.443379,238.24355000000008,529.045597,750.030606,2071.055705,9900.0,3753.760229,49657.458201,49671.051479,161.487743,3409.056495,26803.409387,3506.238167,765.211526,1634.469074,220.072745,277.246969,191.57153
21.0,96947.526799,71.861987,28.036206,24.913766,615.996928,968.549659,1250.407797,238.12539080000005,528.810086,750.068577,2070.818898,9900.0,3747.006329,49593.040425,49580.323983,161.231513,3406.691077,26831.495095,3464.591236,776.555526,1636.329866,219.806264,276.900716,191.767604
22.0,97093.024619,71.854173,27.976143,24.89228,615.995472,968.983166,1250.381304,238.01728640000002,528.550029,750.102119,2070.870167,9900.0,3763.156409,49845.34605,49806.691448,161.857456,3405.885299,26862.376437,3431.034804,789.226348,1634.79058,219.480665,277.723466,191.983818
23.0,97150.151996,71.869701,27.980676,24.892704,616.024355,968.907345,1250.358945,237.91337060000004,528.268799,750.136706,2070.767819,9900.0,3762.176497,49806.830131,49784.987805,161.818917,3406.283821,26899.915542,3496.822865,801.423601,1635.56686,219.131519,277.674046,192.244629
24.0,97147.749321,71.830984,28.002273,24.897648,615.987799,968.739645,1250.332128,237.81135200000006,527.968514,750.174477,2071.028741,9900.0,3756.335071,49719.943786,49711.368213,161.592804,3404.186158,26932.295896,3536.416511,814.793328,1634.842446,218.817882,277.378095,192.473958
25.0,97114.538054,71.760579,28.027292,24.916518,616.003781,968.609372,1250.299502,237.72069140000008,527.651462,750.208967,2070.824357,9900.0,3750.818234,49650.317319,49649.973523,161.373567,3400.652946,26959.140314,3509.937537,827.408017,1635.210997,218.593153,277.096326,192.671977
26.0,97194.949193,71.710862,28.023089,24.893715,616.019378,968.692568,1250.273005,237.64328420000007,527.31975,750.238366,2071.605777,9900.0,3752.883816,49695.30035,49670.002114,161.451488,3398.188053,26981.161037,3402.489545,840.61051,1636.523668,218.394477,277.202098,192.839867
27.0,97183.015612,71.74456,28.005096,24.922018,616.009794,968.83901,1250.234888,237.57287720000002,526.976907,750.265133,2071.175832,9900.0,3758.379821,49797.796191,49804.149679,161.657261,3399.738891,27008.969001,3401.590296,853.868173,1634.859874,218.209153,277.481449,193.045668
28.0,97194.796154,71.776255,27.999921,24.936156,615.988156,968.899931,1250.202677,237.4975004,526.625139,750.287046,2070.720724,9900.0,3762.091199,49839.378426,49840.786707,161.791335,3401.234315,27030.350266,3382.407415,864.862097,1636.416027,218.03177,277.669161,193.212375
29.0,97328.563406,71.819561,28.021493,24.87969,616.017686,968.715371,1250.184397,237.4221272000001,526.26701,750.308027,2070.893356,9900.0,3754.329233,49720.590409,49682.701886,161.504774,3403.339022,27051.073745,3454.159172,879.523517,1636.395037,217.852327,277.275885,193.370133
30.0,97313.916664,71.804289,28.005642,24.922601,615.978588,968.858233,1250.154483,237.34708160000008,525.905914,750.327859,2070.796486,9900.0,3761.784073,49825.816286,49831.511304,161.775737,3402.683305,27077.529034,3448.865166,890.150591,1636.11557,217.680713,277.653667,193.573202
31.0,97451.887534,71.791796,27.98315,24.883229,615.98762,969.000936,1250.139185,237.2821016,525.542952,750.344257,2070.80805,9900.0,3766.987919,49901.571232,49870.282729,161.983881,3402.214535,27092.794982,3573.825225,901.374639,1637.182747,217.430082,277.915633,193.70115
32.0,97361.779177,71.681832,27.988751,24.935686,616.002287,968.963757,1250.10912,237.22340540000005,525.181655,750.364542,2071.0422,9900.0,3767.609069,49899.933733,49927.726621,161.993952,3397.141439,27119.549631,3464.802903,913.676374,1636.690765,217.184377,277.946283,193.901508
33.0,97407.608523,71.658953,28.015138,24.901289,616.008429,968.800425,1250.090325,237.1829108000001,524.822574,750.378477,2071.197895,9900.0,3760.517872,49795.258539,49783.450268,161.723641,3396.255704,27132.404075,3505.212454,924.57857,1637.851691,216.949801,277.589864,194.014873
