Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,98282.553389,74.115878,27.010148,24.855539,616.601382,975.631217,1250.159732,245.34378860000007,529.706496,749.024524,2027.545809,9900.0,4079.313471,53683.564781,53968.199499,173.969771,2924.612958,26507.266376,4001.423101,710.683743,1629.767001,234.067466,285.906972,191.096937
1.0,97595.209222,74.043065,26.974057,24.900085,616.319199,974.832038,1250.380029,245.24749760000006,529.729678,749.125281,2028.007047,9900.0,4070.617995,53196.814167,53606.21861,173.714564,2880.953188,27271.25832,4048.171146,712.66925,1638.795063,230.232782,285.661387,196.160825
2.0,96823.840867,73.956585,26.931723,24.905693,616.185215,974.285849,1250.628782,245.40130580000002,529.768298,749.28299,2027.09517,9900.0,4060.119374,52829.63264,53256.040445,173.41473,2869.049428,27491.874951,4076.646608,710.165739,1634.123015,225.253161,285.356611,197.749561
3.0,96053.387595,73.856164,26.879841,24.900255,616.089613,973.791164,1250.920013,245.54737580000008,529.822201,749.471067,2026.621263,9900.0,4047.224714,52478.227338,52900.027898,173.046558,2881.30906,27652.661344,3990.476565,709.242911,1632.326356,219.470529,284.969542,198.969452
4.0,95272.835464,73.81396,26.817806,24.899552,616.04826,973.388488,1251.238034,245.6082752,529.892136,749.70963,2026.204316,9900.0,4032.028314,52176.284279,52596.298602,172.605314,2905.710216,27757.571347,4042.770341,705.833146,1632.071905,213.158795,284.49532,199.819237
5.0,94386.938956,73.716102,26.744917,24.932169,616.03959,973.01878,1251.561955,245.59018340000006,529.978925,749.9862,2026.103843,9900.0,4014.426505,51894.757333,52337.338034,172.085415,2917.919062,27826.018471,4022.383295,703.011873,1630.246627,206.579845,283.921966,200.421849
6.0,93711.173172,73.625956,26.666529,24.883765,616.008508,972.726087,1251.909609,245.57927720000006,530.082953,750.285996,2025.967863,9900.0,3995.229748,51646.221166,52028.266746,171.524535,2909.533232,27878.757422,4061.636309,700.830709,1628.805057,199.84539,283.268085,200.839957
7.0,92839.837759,73.514764,26.574629,24.919361,616.027813,972.395266,1252.233935,245.6428136000001,530.206532,750.611228,2025.552164,9900.0,3973.242966,51391.355731,51817.418755,170.864634,2906.921115,27918.355828,3962.198892,697.649031,1627.792018,193.158549,282.482322,201.293803
8.0,92056.665239,73.484824,26.487605,24.917342,616.001607,972.154816,1252.550136,245.7207428,530.349363,750.947544,2026.468661,9900.0,3952.22578,51186.602919,51582.228543,170.237384,2918.954177,27959.249188,3965.059908,692.834342,1627.18492,186.618846,281.695672,201.684071
9.0,91259.48733,73.448075,26.385619,24.923193,616.014031,971.918267,1252.83596,245.75735300000005,530.512606,751.290723,2026.041068,9900.0,3927.763315,50991.264382,51381.962521,169.499343,2930.60039,27995.820617,3937.46186,689.244974,1626.210059,180.319276,280.736657,202.038959
10.0,90595.325025,73.427039,26.287751,24.890922,615.988867,971.678794,1253.109411,245.77910960000008,530.696637,751.635943,2025.88698,9900.0,3904.031678,50793.909546,51138.281979,168.788062,2931.495085,28020.722581,3961.9833,683.825927,1626.147983,174.296799,279.762922,202.31237
11.0,89913.084126,73.390088,26.182466,24.876288,615.990569,971.447299,1253.345497,245.831945,530.902207,751.984592,2026.307438,9900.0,3878.716762,50613.186455,50951.959226,168.01952,2938.25563,28047.980684,3999.72333,678.214961,1624.138296,168.600184,278.677468,202.590219
12.0,89196.911814,73.323619,26.080984,24.894298,616.01809,971.242548,1253.539101,245.87857760000003,531.129144,752.333519,2025.847741,9900.0,3854.364442,50454.867128,50790.620509,167.275396,2940.721121,28075.84342,3858.363847,673.103416,1623.689878,163.295023,277.588797,202.867004
13.0,88553.060233,73.365983,25.976377,24.878374,616.000911,971.054506,1253.694099,245.93847260000004,531.37616,752.679233,2026.040966,9900.0,3829.146661,50313.745372,50617.834725,166.504873,2955.133095,28085.823907,4008.335271,664.557923,1623.345917,158.391801,276.416523,203.078744
14.0,87970.355957,73.288057,25.882628,24.868725,615.996037,970.873261,1253.816129,245.96326040000008,531.64261,753.018279,2025.741442,9900.0,3806.483049,50182.283068,50456.075865,165.811286,2961.912121,28115.841645,3977.068311,657.08132,1621.850619,153.903605,275.324692,203.305066
15.0,87335.737262,73.232197,25.778377,24.887101,615.982149,970.698314,1253.880774,245.99864300000007,531.927158,753.348607,2026.164969,9900.0,3781.511237,50070.911894,50345.723571,165.036582,2960.055474,28130.574817,3915.809509,648.812704,1621.862852,149.866643,274.080149,203.481196
16.0,86765.874132,73.22753,25.695094,24.90098,615.992189,970.546875,1253.911653,246.0673634000001,532.227133,753.666485,2025.447187,9900.0,3761.401842,49972.373647,50215.963796,164.415072,2972.253663,28142.644408,3929.030767,640.050764,1621.079363,146.295519,273.047266,203.635863
17.0,86284.767176,73.207647,25.615469,24.905536,615.982152,970.391614,1253.914762,246.1022132,532.539834,753.967148,2025.640315,9900.0,3742.094443,49877.839924,50083.522824,163.818655,2979.727818,28155.909099,3876.155778,629.005127,1620.648985,143.190754,272.030206,203.795805
18.0,85891.068519,73.225156,25.539159,24.892021,616.003571,970.241149,1253.891975,246.1377596000001,532.862351,754.250499,2025.851168,9900.0,3723.544965,49788.259085,49957.290285,163.245024,2981.538069,28162.575208,3872.80703,621.502804,1620.420277,140.529635,271.029998,203.907874
19.0,85545.417952,73.246827,25.468891,24.891758,616.012207,970.083466,1253.843817,246.1911224,533.191739,754.516452,2026.327051,9900.0,3706.467851,49701.640322,49844.414674,162.715022,2991.482819,28172.068433,3915.211143,609.761303,1619.402977,138.307024,270.08942,204.033073
