Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,98074.146601,73.548443,28.015802,24.90722,615.367181,967.422858,1249.788022,245.32750220000005,529.706496,749.024524,2455.187291,9900.0,3803.790151,50627.723627,50707.03263,162.902041,2911.242363,26507.273514,3983.129601,710.709479,1629.886983,237.014768,290.130686,191.096932
1.0,98252.927028,72.826609,28.013262,24.909751,615.652255,967.818114,1249.573241,245.4646946,529.706055,748.994852,2455.423199,9900.0,3818.319199,50859.34939,50889.137574,163.407924,2540.567339,30535.91511,3959.424785,712.216169,1640.910675,238.171625,290.742637,217.358076
2.0,98489.330541,72.362291,27.991948,24.915528,615.805717,968.215402,1249.378154,247.0527878,529.700017,748.943643,2456.707971,9900.0,3838.342721,51112.705134,51135.189139,164.122697,2536.467748,31412.008092,3797.828632,712.096612,1638.44017,239.615581,291.556458,223.897627
3.0,98775.22867,72.042388,27.96588,24.898685,615.884703,968.561269,1249.203177,247.98944480000006,529.688466,748.85813,2458.225018,9900.0,3857.978924,51341.156266,51357.260872,164.830253,2537.097612,31903.412361,3739.499881,713.167305,1638.001282,241.177051,292.321074,228.116031
4.0,98797.038253,71.789462,28.029876,24.957238,615.946355,968.288951,1249.025617,248.65645280000007,529.672165,748.775026,2457.962696,9900.0,3855.348208,51220.861356,51290.676295,164.666024,2539.376459,32028.298406,3617.454661,712.770053,1639.109647,242.971625,292.220352,230.035618
5.0,99212.239715,71.649512,28.024056,24.866106,615.973482,968.50369,1248.895663,249.20124620000007,529.648719,748.682987,2457.490255,9900.0,3869.170051,51343.156574,51318.62173,165.160422,2544.879251,32034.269566,3633.395323,714.558435,1638.8721,244.78452,292.74224,231.124965
6.0,99363.537344,71.517804,27.991074,24.900929,615.964342,968.79417,1248.760225,249.68085440000002,529.620535,748.594543,2458.047354,9900.0,3888.377606,51561.551354,51606.054579,165.8547,2549.856617,32012.165903,3567.448753,714.524593,1639.043677,246.562919,293.438102,231.941005
7.0,99574.419558,71.454458,27.978685,24.879237,615.991788,968.997727,1248.643985,250.13562260000003,529.58686,748.505933,2457.882174,9900.0,3902.196447,51699.817522,51732.533073,166.34707,2556.488044,31951.888952,3600.465416,715.985638,1639.776896,248.216063,293.918669,232.428183
8.0,99716.433791,71.383934,27.998997,24.876841,615.986596,968.933596,1248.546151,250.5777764,529.549772,748.420882,2458.117201,9900.0,3907.845564,51682.200614,51723.059114,166.522018,2562.113011,31887.133687,3521.44421,716.570132,1640.657355,249.769808,294.110295,232.787672
9.0,99734.255548,71.388667,27.986599,24.914624,616.003903,969.123219,1248.448752,251.02430420000007,529.510629,748.336491,2458.414596,9900.0,3921.296016,51822.159456,51899.528128,166.996671,2569.724822,31810.599111,3468.797285,718.36999,1639.641716,251.216035,294.554209,232.996329
10.0,99895.458357,71.44561,27.989982,24.885324,615.98841,969.199326,1248.381895,251.47298300000003,529.471215,748.251989,2458.579297,9900.0,3930.06766,51870.99295,51907.909502,167.300914,2578.568637,31726.801286,3521.574958,718.784068,1641.133083,252.50449,294.835189,233.084357
11.0,100003.662878,71.475047,27.9939,24.876209,616.007704,969.21128,1248.331483,251.92607180000002,529.435135,748.174885,2459.383795,9900.0,3937.021658,51887.655451,51931.810351,167.538821,2585.815412,31649.184117,3541.628843,719.526869,1640.235763,253.639468,295.052793,233.139059
12.0,100005.328129,71.50109,28.000624,24.904819,615.986657,969.254302,1248.286674,252.39437420000004,529.405368,748.101093,2458.055634,9900.0,3944.596384,51930.911035,51999.449211,167.791673,2592.368893,31569.31159,3614.529806,718.403807,1640.990416,254.656688,295.284463,233.115629
13.0,100087.238336,71.484191,28.006185,24.885021,615.991455,969.272461,1248.263648,252.87897380000007,529.384204,748.030424,2458.222148,9900.0,3949.655676,51938.954018,51983.231381,167.963873,2596.848932,31485.1365,3603.04852,716.956132,1641.537678,255.537986,295.436502,233.006882
14.0,100201.304665,71.486258,27.962785,24.866783,615.991439,969.573765,1248.255182,253.38543440000004,529.37512,747.963631,2457.612494,9900.0,3965.465088,52121.675017,52163.401632,168.558525,2601.54733,31406.335724,3559.550061,715.628136,1641.273483,256.193194,295.89515,232.877444
15.0,100164.003951,71.529567,27.963722,24.886475,616.011975,969.575236,1248.250056,253.90738580000001,529.381441,747.905992,2458.56138,9900.0,3970.287841,52130.26472,52203.945807,168.722396,2607.298324,31331.84148,3565.641883,713.760361,1640.99699,256.676316,296.030337,232.725689
16.0,100077.107321,71.576336,27.996587,24.906433,616.023682,969.420712,1248.256688,254.43809960000004,529.404775,747.854927,2458.624723,9900.0,3969.165396,52035.208251,52112.329478,168.648732,2612.74909,31250.997427,3624.353677,711.072611,1641.651296,257.075285,295.999292,232.488836
17.0,100007.081024,71.587778,27.968069,24.924681,616.012308,969.661315,1248.265667,254.97859640000004,529.446443,747.806125,2458.940151,9900.0,3980.228339,52180.729677,52261.566643,169.060187,2616.512072,31165.029551,3713.465389,706.429113,1642.377893,257.348579,296.302042,232.17647
18.0,100086.144383,71.541911,28.029104,24.875176,616.01376,969.31042,1248.313885,255.532073,529.508304,747.760075,2458.746313,9900.0,3971.348362,51944.198517,51964.236116,168.696058,2617.823323,31079.766964,3655.233608,702.596386,1641.748231,257.558182,296.060576,231.827936
19.0,99987.862886,71.547077,27.989702,24.92448,615.998329,969.557674,1248.348452,256.1025992000001,529.592236,747.720008,2458.488073,9900.0,3983.340777,52102.687244,52176.977263,169.148221,2620.650764,30997.671273,3599.516182,697.700572,1641.926992,257.698074,296.385533,231.461911
20.0,99972.459331,71.599321,27.953856,24.908919,616.01432,969.79869,1248.395482,256.67594600000007,529.698195,747.683961,2458.237449,9900.0,3993.903937,52233.269675,52291.780096,169.552873,2624.88504,30906.335785,3751.180906,692.023559,1641.438642,257.687208,296.660483,231.004092
21.0,99963.873755,71.547327,28.026738,24.88841,615.993256,969.322184,1248.467531,257.2434104000001,529.827952,747.656048,2458.067051,9900.0,3979.930261,51928.21217,51959.972871,168.997091,2624.991741,30821.135881,3754.692719,683.33331,1642.505996,257.663762,296.295116,230.552104
22.0,99845.145256,71.500813,28.022359,24.926069,616.008901,969.383548,1248.528451,257.82130400000005,529.981299,747.631529,2458.49949,9900.0,3982.945242,51960.38755,52021.077688,169.102879,2625.004583,30729.561321,3602.598011,677.111819,1641.900768,257.653012,296.375624,230.029333
23.0,99859.813632,71.571048,28.011505,24.896696,615.997641,969.448967,1248.608029,258.3999572,530.157404,747.605358,2458.223231,9900.0,3986.364931,51976.116612,52002.3722,169.236573,2629.043046,30631.886422,3727.490833,668.489194,1642.474414,257.597716,296.466193,229.440677
24.0,99774.860479,71.555624,28.00985,24.916396,615.996685,969.477227,1248.68223,258.95679440000004,530.356723,747.586034,2458.729815,9900.0,3988.34884,51985.911796,52034.636637,169.304787,2629.669193,30540.717795,3669.94217,659.442243,1642.06371,257.519809,296.518043,228.867297
25.0,99762.076328,71.587427,28.044591,24.891595,616.003048,969.257952,1248.77189,259.50921260000007,530.578045,747.56884,2458.219014,9900.0,3980.873917,51829.110759,51848.500754,169.012873,2631.796195,30442.631206,3661.352087,650.850063,1641.779103,257.456197,296.321019,228.225528
26.0,99738.118528,71.630021,28.009891,24.89517,615.980876,969.462979,1248.857624,260.04327980000005,530.820595,747.55606,2457.989773,9900.0,3988.472936,51940.862282,51968.268602,169.312077,2634.094413,30348.054154,3653.365333,641.441545,1641.951169,257.350411,296.52163,227.584318
27.0,99636.96636,71.682533,28.006722,24.910711,615.992242,969.456133,1248.939543,260.5562042000001,531.083228,747.547732,2458.321256,9900.0,3988.364916,51924.249155,51967.544556,169.310185,2636.541411,30253.151971,3677.891329,631.074807,1642.012909,257.227863,296.51887,226.921294
28.0,99628.758086,71.720846,27.999451,24.885185,616.013972,969.496579,1249.031243,261.04512200000005,531.364109,747.540606,2458.813919,9900.0,3989.552584,51923.268694,51941.700271,169.361607,2638.275972,30157.122242,3735.785183,619.677318,1641.847308,257.049783,296.549928,226.233328
