Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,64.310652,44.024457,47.453713,44.233307,26.030086,55.509090,46.800000,82.000000,53.700000,57.000000
1.000000,64.332530,44.021534,47.446487,51.429424,26.081172,55.485274,42.007532,79.238569,53.996753,57.414617
2.000000,64.307981,44.201659,47.442632,53.140179,26.155088,55.289945,42.007532,71.797664,54.026359,57.477838
3.000000,64.293267,44.074229,47.456262,54.458135,26.217347,55.522693,42.007532,69.360496,53.853002,57.534231
4.000000,64.275300,44.219855,47.455865,54.238247,26.272324,55.397508,42.007532,62.938268,53.949113,57.572647
5.000000,64.294237,44.026645,47.461422,53.664653,26.356575,55.694967,42.007532,59.912801,53.794958,57.617448
6.000000,64.299241,44.028706,47.465828,54.499549,26.417573,55.704205,42.007532,60.557139,53.786946,57.698075
7.000000,64.297707,44.127319,47.478398,54.253807,26.461028,55.614766,42.007532,59.500058,53.839219,57.689545
8.000000,64.297908,43.996239,47.469675,53.247276,26.560721,55.809059,42.007532,57.538726,53.640572,57.695349
9.000000,64.301990,44.204294,47.482608,54.402061,26.573192,55.517411,42.007532,59.102250,53.636914,57.785099
10.000000,64.281899,43.933535,47.491183,53.828660,26.613115,55.932812,42.007532,54.092591,53.610310,57.822771
11.000000,64.289805,43.918575,47.494384,53.547377,26.667455,55.942616,42.007532,55.475414,53.478474,57.855255
12.000000,64.297896,44.070456,47.496243,53.644427,26.692210,55.722096,42.007532,57.698828,53.376812,57.831407
13.000000,64.295007,44.009833,47.486627,52.806292,26.738343,55.811538,42.007532,56.576819,53.207493,57.905721
14.000000,64.283324,43.994381,47.496765,53.048570,26.753270,55.807654,42.007532,53.948805,52.790665,57.968806
15.000000,64.290062,43.908489,47.496696,52.928280,26.777080,55.931945,42.007532,56.012459,52.367565,57.991240
16.000000,64.271318,43.769983,47.492420,52.726376,26.798335,56.089242,42.007532,59.063838,52.057571,58.015874
17.000000,64.296843,43.824902,47.491362,52.654871,26.821670,55.982671,42.007532,57.136442,51.491412,58.022434
18.000000,64.284807,43.869418,47.485582,52.077679,26.823933,55.889667,42.007532,52.808300,50.720479,58.055269
19.000000,64.312504,43.731762,47.491777,52.627121,26.828397,56.044878,42.007532,57.702643,49.793857,58.062265
20.000000,64.299016,43.647749,47.493283,52.324580,26.803098,56.128534,42.007532,55.440753,48.971558,58.072367
21.000000,64.309538,43.693692,47.502188,52.814594,26.803642,56.016458,42.007532,56.974223,47.706797,58.096712
22.000000,64.288504,43.838045,47.491211,52.213862,26.783640,55.812300,42.007532,60.752579,46.681629,58.099600
23.000000,64.287420,43.630261,47.491005,52.123047,26.784132,56.075430,42.007532,55.397988,45.225270,58.162299
24.000000,64.291134,43.741774,47.490941,52.093292,26.757352,55.887048,42.007532,56.687103,44.112157,58.163705
25.000000,64.298925,43.696890,47.493952,52.362309,26.739575,55.932563,42.007532,58.367655,42.528939,58.208231
26.000000,64.297298,43.798272,47.479749,51.290993,26.723892,55.790840,42.007532,56.183507,40.991620,58.161234
27.000000,64.314390,43.512222,47.483526,51.476607,26.715796,56.142884,42.007532,59.810500,39.051870,58.173193
28.000000,64.292242,43.759792,47.487966,51.859008,26.683019,55.775973,42.007532,55.457669,37.327271,58.192305
29.000000,64.307918,43.801033,47.483045,51.618233,26.659767,55.726660,42.007532,59.218063,35.532901,58.139482
30.000000,64.278628,43.835268,47.468161,50.549968,26.653967,55.687949,42.007532,57.167920,33.667297,58.201826
31.000000,64.314467,43.682040,47.473296,51.125668,26.616316,55.881472,42.007532,57.137139,31.859003,58.165471
32.000000,64.302936,43.619737,47.483682,51.240555,26.603234,55.967088,42.007532,61.198105,29.820087,58.213688
33.000000,64.287318,43.789310,47.475815,50.902259,26.579358,55.719923,42.007532,59.650176,27.781262,58.278411
34.000000,64.297242,43.641899,47.467653,50.600984,26.584176,55.920720,42.007532,58.870319,25.855021,58.245741
35.000000,64.281758,43.601144,47.460518,50.167477,26.574793,55.952704,42.007532,58.437161,23.809572,58.220975
36.000000,64.306311,43.726530,47.474100,50.935534,26.548119,55.743058,42.007532,60.268763,22.270613,58.260780
37.000000,64.306862,43.800346,47.474295,50.490680,26.540180,55.665895,42.007532,59.135684,20.621461,58.262131
38.000000,64.292567,43.653140,47.463180,50.035466,26.520623,55.874552,42.007532,60.036345,19.001322,58.310815
39.000000,64.287503,43.752878,47.462706,50.205125,26.512300,55.722782,42.007532,59.169944,17.566380,58.275757
40.000000,64.286669,43.768320,47.451897,49.522303,26.503635,55.708510,42.007532,62.358427,16.250920,58.266971
